text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label,model_labels,confidence_score,predicted_category,style_cluster_id,numbering_info,hierarchy_level
9. Incident Response and Continuity,"[0, 0, 100, 20]",104,22.0,5,0,0.0155,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,36,"{'type': 'numeric', 'depth': 1}",H1
9.1. Security Organizations,"[0, 0, 100, 20]",105,18.0,3,0,0.0125,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
9.1.1. MITRE,"[0, 0, 100, 20]",105,13.0,2,1,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987496,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
9.1.2. NIST,"[0, 0, 100, 20]",105,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987748,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
Identify Protect Detect Respond Recover,"[0, 0, 100, 20]",105,10.5,5,0,0.0175,0.0,1.0,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.5562780311778238,Title/Heading,38,"{'type': 'roman', 'depth': 1}",H1
9.1.3. OWASP,"[0, 0, 100, 20]",105,13.0,2,1,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987496,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H2
9.2. SOC,"[0, 0, 100, 20]",105,18.0,2,1,0.0035,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,31,"{'type': 'numeric', 'depth': 2}",H2
9.3. Incidents,"[0, 0, 100, 20]",106,18.0,2,0,0.0065,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
9.3.1. Precursors,"[0, 0, 100, 20]",106,13.0,2,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999198815496,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.3.2. Indicators,"[0, 0, 100, 20]",106,13.0,2,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999198815496,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.4. Response,"[0, 0, 100, 20]",106,18.0,2,0,0.006,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
9.4.1. Business Continuity,"[0, 0, 100, 20]",106,13.0,3,0,0.012,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998934271752,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.4.2. Redundancy,"[0, 0, 100, 20]",107,13.0,2,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999198815496,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Redundancy,"[0, 0, 100, 20]",107,10.5,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9229780773163436,Title/Heading,10,,H4
Failover,"[0, 0, 100, 20]",107,10.5,1,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9258168033193188,Title/Heading,10,,H4
Fault tolerance,"[0, 0, 100, 20]",107,10.5,2,0,0.007,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.7626546761272645,Title/Heading,15,,H4
"Hot, Cold, & Warm","[0, 0, 100, 20]",108,10.5,4,0,0.007,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8412335610031875,Title/Heading,10,,H4
RAID,"[0, 0, 100, 20]",108,10.5,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999969724321276,Title/Heading,19,,H4
9.4.3. Isolation and Containment,"[0, 0, 100, 20]",108,13.0,4,0,0.0145,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995811119572,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.4.4. Recovery,"[0, 0, 100, 20]",108,13.0,2,0,0.007,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998343597482,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.4.5. Remediation,"[0, 0, 100, 20]",109,13.0,2,0,0.0085,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999182375714,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.4.6. Reporting,"[0, 0, 100, 20]",109,13.0,2,0,0.0075,0.5,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999990276216,Title/Heading,21,"{'type': 'numeric', 'depth': 3}",H3
9.5. MITRE ATT&CK Framework,"[0, 0, 100, 20]",109,18.0,4,0,0.012,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
9.5.1. Reconnaissance,"[0, 0, 100, 20]",109,13.0,2,0,0.01,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999913100454,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.2. Resource Development,"[0, 0, 100, 20]",110,13.0,3,0,0.0125,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998912403708,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.3. Initial Access,"[0, 0, 100, 20]",110,13.0,3,0,0.0095,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999996021855154,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.4. Execution,"[0, 0, 100, 20]",110,13.0,2,0,0.0075,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999214924729,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.5. Persistence,"[0, 0, 100, 20]",110,13.0,2,0,0.0085,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999182375714,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.6. Privilege Escalation,"[0, 0, 100, 20]",110,13.0,3,0,0.0125,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998912403708,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.7. Defense Evasion,"[0, 0, 100, 20]",110,13.0,3,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999990174345,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.8. Credential Access,"[0, 0, 100, 20]",111,13.0,3,0,0.011,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995771909173,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.9. Discovery,"[0, 0, 100, 20]",111,13.0,2,0,0.0075,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999214924729,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.10. Lateral Movement,"[0, 0, 100, 20]",111,13.0,3,0,0.011,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995771909173,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.11. Collection,"[0, 0, 100, 20]",111,13.0,2,0,0.0085,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999182375714,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.12. Command and Control,"[0, 0, 100, 20]",111,13.0,4,0,0.012,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999621564588,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.13. Exfiltration,"[0, 0, 100, 20]",112,13.0,2,0,0.0095,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999148477228,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.5.14. Impact,"[0, 0, 100, 20]",112,13.0,2,0,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999246177989,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
9.6. Review Questions,"[0, 0, 100, 20]",112,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
9.7. Lab: Reporting on the 2014 Sony Pictures Hack,"[0, 0, 100, 20]",112,18.0,9,0,0.021,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999998,Title/Heading,39,"{'type': 'numeric', 'depth': 2}",H2
10. Virtualization,"[0, 0, 100, 20]",112,22.0,2,0,0.0085,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
10.1. Methods,"[0, 0, 100, 20]",113,18.0,2,0,0.006,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
10.1.1. Virtual Machines,"[0, 0, 100, 20]",113,13.0,3,0,0.011,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995771909173,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Deployment,"[0, 0, 100, 20]",113,10.5,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.962689312053275,Title/Heading,10,,H4
OS Kernel,"[0, 0, 100, 20]",113,10.5,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8865620055558856,Title/Heading,10,,H4
Host OS,"[0, 0, 100, 20]",113,10.5,2,0,0.003,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.790804653634203,Title/Heading,10,,H4
OS Kernel,"[0, 0, 100, 20]",113,10.5,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.7840048353523403,Title/Heading,10,,H4
OS Userspace,"[0, 0, 100, 20]",113,10.5,2,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.7735076135300722,Title/Heading,10,,H4
Container Runtime,"[0, 0, 100, 20]",113,10.5,2,0,0.008,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8726096737721926,Title/Heading,10,,H4
Application,"[0, 0, 100, 20]",113,10.5,1,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9215216680277304,Title/Heading,10,,H4
10.1.2. Containers,"[0, 0, 100, 20]",114,13.0,2,0,0.0085,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999182375714,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.1.3. Container Orchestration Systems,"[0, 0, 100, 20]",114,13.0,4,0,0.018,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998200480542,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.1.4. IaaS,"[0, 0, 100, 20]",114,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998393039898,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.1.5. PaaS,"[0, 0, 100, 20]",114,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999980096516,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.1.6. SaaS,"[0, 0, 100, 20]",115,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998393039898,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.2. Cloud Computing,"[0, 0, 100, 20]",115,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
10.2.1. Public,"[0, 0, 100, 20]",115,13.0,2,0,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995733896542,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.2.2. Private,"[0, 0, 100, 20]",115,13.0,2,0,0.007,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999990471732,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.2.3. Hybrid,"[0, 0, 100, 20]",115,13.0,2,0,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999990663312,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.2.4. Multi-Cloud,"[0, 0, 100, 20]",115,13.0,2,0,0.009,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999527787395,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
10.3. Serverless Solutions,"[0, 0, 100, 20]",116,18.0,3,0,0.012,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
10.4. 4C’s of Cloud Native Security,"[0, 0, 100, 20]",116,18.0,6,0,0.015,0.0,0.375,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
Code,"[0, 0, 100, 20]",116,10.5,1,0,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9668282056900596,Title/Heading,10,,H3
Container,"[0, 0, 100, 20]",116,10.5,1,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9634120612647395,Title/Heading,10,,H4
Cluster,"[0, 0, 100, 20]",116,10.5,1,0,0.0035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9648173550044924,Title/Heading,10,,H4
Cloud,"[0, 0, 100, 20]",116,10.5,1,0,0.0025,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9661705685973164,Title/Heading,10,,H4
10.5. Lab: Malicious Containers,"[0, 0, 100, 20]",116,18.0,4,0,0.014,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
FROM php:apache COPY shell.php /var/www/html/shell.php COPY index.php /var/www/html/index.php,"[0, 0, 100, 20]",116,11.0,8,0,0.043,0.0,0.1578947368421052,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.6264824427757091,Title/Heading,40,,H3
What’s for lunch?,"[0, 0, 100, 20]",118,10.5,3,0,0.0075,0.2,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.9632890142746792,Title/Heading,41,,H4
10.6. Review Questions,"[0, 0, 100, 20]",118,18.0,3,0,0.01,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
