text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
e0130140 2015.,e0130140 (2015).,"50. Shrikumar, A., Greenside, P. & Kundaje, A. Learning important features through propagating activation differences. In International","50.	 Shrikumar, A., Greenside, P. & Kundaje, A. Learning important features through propagating activation differences. In International",-0.19,-12.76,0,0,1,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"50. Shrikumar, A., Greenside, P. & Kundaje, A. Learning important features through propagating activation differences. In International","50.	 Shrikumar, A., Greenside, P. & Kundaje, A. Learning important features through propagating activation differences. In International","Conference on Machine Learning, 3145–3153 PMLR, 2017.","Conference on Machine Learning, 3145–3153 (PMLR, 2017).",-0.21,12.76,0,1,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Conference on Machine Learning, 3145–3153 PMLR, 2017.","Conference on Machine Learning, 3145–3153 (PMLR, 2017).","51. Yuan, H., Yu, H., Wang, J., Li, K. & Ji, S. On explainability of graph neural networks via subgraph explorations. In International","51.	 Yuan, H., Yu, H., Wang, J., Li, K. & Ji, S. On explainability of graph neural networks via subgraph explorations. In International",-0.19,-12.76,0,0,1,7.5,7.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"51. Yuan, H., Yu, H., Wang, J., Li, K. & Ji, S. On explainability of graph neural networks via subgraph explorations. In International","51.	 Yuan, H., Yu, H., Wang, J., Li, K. & Ji, S. On explainability of graph neural networks via subgraph explorations. In International","Conference on Machine Learning, 12241–12252 PMLR, 2021.","Conference on Machine Learning, 12241–12252 (PMLR, 2021).",-0.21,12.76,0,1,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Conference on Machine Learning, 12241–12252 PMLR, 2021.","Conference on Machine Learning, 12241–12252 (PMLR, 2021).","52. Paszke, A. et al. Pytorch: An imperative style, high-performance deep learning library. In Wallach, H. et al. eds. Advances in","52.	 Paszke, A. et al. Pytorch: An imperative style, high-performance deep learning library. In Wallach, H. et al. (eds.) Advances in",-0.19,-12.76,0,0,0,7.5,7.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"52. Paszke, A. et al. Pytorch: An imperative style, high-performance deep learning library. In Wallach, H. et al. eds. Advances in","52.	 Paszke, A. et al. Pytorch: An imperative style, high-performance deep learning library. In Wallach, H. et al. (eds.) Advances in","Neural Information Processing Systems 32, 8024–8035 Curran Associates, Inc., 2019.","Neural Information Processing Systems 32, 8024–8035 (Curran Associates, Inc., 2019).",-0.21,12.76,0,0,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Neural Information Processing Systems 32, 8024–8035 Curran Associates, Inc., 2019.","Neural Information Processing Systems 32, 8024–8035 (Curran Associates, Inc., 2019).","53. Fey, M. & Lenssen, J. E. Fast graph representation learning with pytorch geometric. arXiv preprint arXiv:1903.02428 2019.http://arxiv.org/abs/1903.02428","53.	 Fey, M. & Lenssen, J. E. Fast graph representation learning with pytorch geometric. arXiv preprint arXiv:1903.02428 (2019).",-0.19,-12.76,0,0,1,7.5,7.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"53. Fey, M. & Lenssen, J. E. Fast graph representation learning with pytorch geometric. arXiv preprint arXiv:1903.02428 2019.http://arxiv.org/abs/1903.02428","53.	 Fey, M. & Lenssen, J. E. Fast graph representation learning with pytorch geometric. arXiv preprint arXiv:1903.02428 (2019).","54. Berman, H. M. et al. The protein data bank. Nucleic Acids Res. 28, 235–242 2000.","54.	 Berman, H. M. et al. The protein data bank. Nucleic Acids Res. 28, 235–242 (2000).",-0.19,0,1,1,0,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"54. Berman, H. M. et al. The protein data bank. Nucleic Acids Res. 28, 235–242 2000.","54.	 Berman, H. M. et al. The protein data bank. Nucleic Acids Res. 28, 235–242 (2000).","55. Lu, J., Xia, S., Lu, J. & Zhang, Y. Dataset construction to explore chemical space with 3d geometry and deep learning. J. Chem. Inf.","55.	 Lu, J., Xia, S., Lu, J. & Zhang, Y. Dataset construction to explore chemical space with 3d geometry and deep learning. J. Chem. Inf.",-0.19,0,1,0,1,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"55. Lu, J., Xia, S., Lu, J. & Zhang, Y. Dataset construction to explore chemical space with 3d geometry and deep learning. J. Chem. Inf.","55.	 Lu, J., Xia, S., Lu, J. & Zhang, Y. Dataset construction to explore chemical space with 3d geometry and deep learning. J. Chem. Inf.","Model. 61, 1095–1104 2021.","Model. 61, 1095–1104 (2021).",-0.21,12.76,0,1,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"Model. 61, 1095–1104 2021.","Model. 61, 1095–1104 (2021).","56. Solca, F. et al. Target binding properties and cellular activity of afatinib BIBW 2992, an irreversible ErbB family blocker. J.","56.	 Solca, F. et al. Target binding properties and cellular activity of afatinib (BIBW 2992), an irreversible ErbB family blocker. J. h",-0.19,-12.76,0,0,0,7.5,7.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"56. Solca, F. et al. Target binding properties and cellular activity of afatinib BIBW 2992, an irreversible ErbB family blocker. J.","56.	 Solca, F. et al. Target binding properties and cellular activity of afatinib (BIBW 2992), an irreversible ErbB family blocker. J. h","Pharmacol. Exp. Ther. 343, 342–350 2012.","Pharmacol. Exp. Ther. 343, 342–350 (2012).",-0.21,12.76,0,0,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"Pharmacol. Exp. Ther. 343, 342–350 2012.","Pharmacol. Exp. Ther. 343, 342–350 (2012).","57. Canning, P. et al. Structural mechanisms determining inhibition of the collagen receptor ddr1 by selective and multi-targeted type","57.	 Canning, P. et al. Structural mechanisms determining inhibition of the collagen receptor ddr1 by selective and multi-targeted type",-0.19,-12.76,0,0,0,7.5,7.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"57. Canning, P. et al. Structural mechanisms determining inhibition of the collagen receptor ddr1 by selective and multi-targeted type","57.	 Canning, P. et al. Structural mechanisms determining inhibition of the collagen receptor ddr1 by selective and multi-targeted type","ii kinase inhibitors. J. Mol. Biol. 426, 2457–2470 2014.","ii kinase inhibitors. J. Mol. Biol. 426, 2457–2470 (2014).",-0.19,12.76,0,0,0,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"ii kinase inhibitors. J. Mol. Biol. 426, 2457–2470 2014.","ii kinase inhibitors. J. Mol. Biol. 426, 2457–2470 (2014).","58. Abouantoun, T. J., Castellino, R. C. & MacDonald, T. J. Sunitinib induces PTEN expression and inhibits PDGFR signaling and","58.	 Abouantoun, T. J., Castellino, R. C. & MacDonald, T. J. Sunitinib induces PTEN expression and inhibits PDGFR signaling and",-0.19,-12.76,0,0,0,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"58. Abouantoun, T. J., Castellino, R. C. & MacDonald, T. J. Sunitinib induces PTEN expression and inhibits PDGFR signaling and","58.	 Abouantoun, T. J., Castellino, R. C. & MacDonald, T. J. Sunitinib induces PTEN expression and inhibits PDGFR signaling and","migration of medulloblastoma cells. J. Neuro-oncol. 101, 215–226 2011.","migration of medulloblastoma cells. J. Neuro-oncol. 101, 215–226 (2011).",-0.19,12.76,0,0,0,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"migration of medulloblastoma cells. J. Neuro-oncol. 101, 215–226 2011.","migration of medulloblastoma cells. J. Neuro-oncol. 101, 215–226 (2011).","59. Freshour, S. L. et al. Integration of the drug–gene interaction database DGIdb 4.0 with open crowdsource efforts. Nucleic Acids","59.	 Freshour, S. L. et al. Integration of the drug–gene interaction database (DGIdb 4.0) with open crowdsource efforts. Nucleic Acids",-0.19,-12.76,0,0,1,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"59. Freshour, S. L. et al. Integration of the drug–gene interaction database DGIdb 4.0 with open crowdsource efforts. Nucleic Acids","59.	 Freshour, S. L. et al. Integration of the drug–gene interaction database (DGIdb 4.0) with open crowdsource efforts. Nucleic Acids","Res. 49, D1144–D1151 2021.","Res. 49, D1144–D1151 (2021).",-0.21,12.76,0,1,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Res. 49, D1144–D1151 2021.","Res. 49, D1144–D1151 (2021).","60. Subramanian, A. et al. Gene set enrichment analysis: A knowledge-based approach for interpreting genome-wide expression","60.	 Subramanian, A. et al. Gene set enrichment analysis: A knowledge-based approach for interpreting genome-wide expression i",-0.19,-12.76,0,0,0,7.5,7.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"60. Subramanian, A. et al. Gene set enrichment analysis: A knowledge-based approach for interpreting genome-wide expression","60.	 Subramanian, A. et al. Gene set enrichment analysis: A knowledge-based approach for interpreting genome-wide expression i","profiles. Proc. Natl. Acad. Sci. 102, 15545–15550 2005.","profiles. Proc. Natl. Acad. Sci. 102, 15545–15550 (2005).",-0.19,12.76,0,0,0,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"profiles. Proc. Natl. Acad. Sci. 102, 15545–15550 2005.","profiles. Proc. Natl. Acad. Sci. 102, 15545–15550 (2005).","61. Fang, Z., Liu, X. & Peltz, G. GSEApy: A comprehensive package for performing gene set enrichment analysis in python.","61.	 Fang, Z., Liu, X. & Peltz, G. GSEApy: A comprehensive package for performing gene set enrichment analysis in python.",-0.19,-12.76,0,0,0,7.5,7.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"61. Fang, Z., Liu, X. & Peltz, G. GSEApy: A comprehensive package for performing gene set enrichment analysis in python.","61.	 Fang, Z., Liu, X. & Peltz, G. GSEApy: A comprehensive package for performing gene set enrichment analysis in python.","Bioinformatics 39, btac757 2023.","Bioinformatics 39, btac757 (2023).",-0.21,12.76,0,0,0,7.5,7.5,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"Bioinformatics 39, btac757 2023.","Bioinformatics 39, btac757 (2023).",Acknowledgements,Acknowledgements,1,-12.76,0,0,0,7.5,11,3.5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Acknowledgements,Acknowledgements,"This research was supported by AcRF Tier-1 grant RG14/23 of Ministry of Education, Singapore.","This research was supported by AcRF Tier-1 grant RG14/23 of Ministry of Education, Singapore.",-0.17,0,1,0,1,11,9,-2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
"This research was supported by AcRF Tier-1 grant RG14/23 of Ministry of Education, Singapore.","This research was supported by AcRF Tier-1 grant RG14/23 of Ministry of Education, Singapore.",Author contributions,Author contributions,0.94,0,1,1,0,9,11,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Author contributions,Author contributions,"C.W., A.K.G., and J.C.R. conceived the experiments, C.W. and A.K.G. conducted the experiments, C.W.,","C.W., A.K.G., and J.C.R. conceived the experiment(s), C.W. and A.K.G. conducted the experiment(s), C.W.,",-0.17,0,1,0,0,11,9,-2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
"C.W., A.K.G., and J.C.R. conceived the experiments, C.W. and A.K.G. conducted the experiments, C.W.,","C.W., A.K.G., and J.C.R. conceived the experiment(s), C.W. and A.K.G. conducted the experiment(s), C.W.,","J.C.R., and A.K.G. analysed the results. C.W. and J.C.R. wrote and reviewed the manuscript.","J.C.R., and A.K.G. analysed the results. C.W. and J.C.R. wrote and reviewed the manuscript.",-0.24,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"J.C.R., and A.K.G. analysed the results. C.W. and J.C.R. wrote and reviewed the manuscript.","J.C.R., and A.K.G. analysed the results. C.W. and J.C.R. wrote and reviewed the manuscript.",Declarations,Declarations,0.94,0,1,1,0,9,11,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Declarations,Declarations,Competing interests,Competing interests,1.01,0,1,0,0,11,11,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Competing interests,Competing interests,The authors declare no competing interests.,The authors declare no competing interests.,-0.17,0,1,0,0,11,9,-2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
The authors declare no competing interests.,The authors declare no competing interests.,Scientific Reports 2025 15:179 https://doi.org/10.1038/s41598-024-83090-3 13,| https://doi.org/10.1038/s41598-024-83090-3,1.67,69.94,0,0,1,9,8,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Additional information,Additional information,Correspondence and requests for materials should be addressed to J.C.R.,Correspondence and requests for materials should be addressed to J.C.R.,-0.52,0,1,0,0,11,9,-2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Correspondence and requests for materials should be addressed to J.C.R.,Correspondence and requests for materials should be addressed to J.C.R.,Reprints and permissions information is available at www.nature.com/reprints.,Reprints and permissions information is available at www.nature.com/reprints.,0.73,0,1,0,0,9,9,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Reprints and permissions information is available at www.nature.com/reprints.,Reprints and permissions information is available at www.nature.com/reprints.,Publisher’s note Springer Nature remains neutral with regard to jurisdictional claims in published maps and,Publisher’s note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and,0.73,0,1,0,0,9,9,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Publisher’s note Springer Nature remains neutral with regard to jurisdictional claims in published maps and,Publisher’s note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and,institutional affiliations.,institutional affiliations.,-0.6,0,1,0,0,9,9,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
institutional affiliations.,institutional affiliations.,Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives,Open Access   This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives,1,0,1,0,0,9,9,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives,Open Access   This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives,"4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in","4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in",-0.6,0,1,0,0,9,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in","4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in","any medium or format, as long as you give appropriate credit to the original authors and the source, provide","any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide",-0.6,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"any medium or format, as long as you give appropriate credit to the original authors and the source, provide","any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide","a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have","a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have",-0.6,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have","a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have",permission under this licence to share adapted material derived from this article or parts of it. The images or,permission under this licence to share adapted material derived from this article or parts of it. The images or,-0.6,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
permission under this licence to share adapted material derived from this article or parts of it. The images or,permission under this licence to share adapted material derived from this article or parts of it. The images or,"other third party material in this article are included in the article’s Creative Commons licence, unless indicated","other third party material in this article are included in the article’s Creative Commons licence, unless indicated",-0.6,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"other third party material in this article are included in the article’s Creative Commons licence, unless indicated","other third party material in this article are included in the article’s Creative Commons licence, unless indicated",otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence,otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence,-0.6,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence,otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence,"and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to","and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to",-0.6,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to","and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to","obtain permission directly from the copyright holder. To view a copy of this licence, visit ?h?t?t?p?:?/?/?c?r?e?a?t?i?v?e?c?o?m?m?o?http://creativecommons.org/licenses/by-nc-nd/4.0/","obtain permission directly from the copyright holder. To view a copy of this licence, visit ?h?t?t?p?:?/?/?c?r?e?a?t?i?v?e?c?o?m?m?o?",-0.6,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"obtain permission directly from the copyright holder. To view a copy of this licence, visit ?h?t?t?p?:?/?/?c?r?e?a?t?i?v?e?c?o?m?m?o?http://creativecommons.org/licenses/by-nc-nd/4.0/","obtain permission directly from the copyright holder. To view a copy of this licence, visit ?h?t?t?p?:?/?/?c?r?e?a?t?i?v?e?c?o?m?m?o?",n?s?.?o?r?g?/?l?i?c?e?n?s?e?s?/?b?y?-?n?c?-?n?d?/?4?.?0?/.http://creativecommons.org/licenses/by-nc-nd/4.0/ ?,n?s?.?o?r?g?/?l?i?c?e?n?s?e?s?/?b?y?-?n?c?-?n?d?/?4?.?0?/?.?,-0.6,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
n?s?.?o?r?g?/?l?i?c?e?n?s?e?s?/?b?y?-?n?c?-?n?d?/?4?.?0?/.http://creativecommons.org/licenses/by-nc-nd/4.0/ ?,n?s?.?o?r?g?/?l?i?c?e?n?s?e?s?/?b?y?-?n?c?-?n?d?/?4?.?0?/?.?,© The Authors 2024,© The Author(s) 2024,2.44,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
© The Authors 2024,© The Author(s) 2024,Scientific Reports 2025 15:179 https://doi.org/10.1038/s41598-024-83090-3 14,| https://doi.org/10.1038/s41598-024-83090-3,146.02,69.94,0,0,1,9,8,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
