text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"Biol. 2022, 24 , 134–144. CrossRefhttps://doi.org/10.1111/plb.13343","Biol. 2022, 24, 134–144. [CrossRef]","71. Ali, J.; Abbas, A.; Abbas, S.; Ji, Y.; Khan, K.A.; Ghramh, H.A.; Mahamood, M.; Chen, R. Honeydew: A keystone in insect–plant","Ali, J.; Abbas, A.; Abbas, S.; Ji, Y.; Khan, K.A.; Ghramh, H.A.; Mahamood, M.; Chen, R. Honeydew: A keystone in insect–plant",1.05,0.28,1,0,1,8.97,9.01,0.04,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"71. Ali, J.; Abbas, A.; Abbas, S.; Ji, Y.; Khan, K.A.; Ghramh, H.A.; Mahamood, M.; Chen, R. Honeydew: A keystone in insect–plant","Ali, J.; Abbas, A.; Abbas, S.; Ji, Y.; Khan, K.A.; Ghramh, H.A.; Mahamood, M.; Chen, R. Honeydew: A keystone in insect–plant","interactions, current insights and future perspectives. J. Appl. Entomol. 2024, 148 , 727–733. CrossRefhttps://doi.org/10.1111/jen.13269","interactions, current insights and future perspectives. J. Appl. Entomol. 2024, 148, 727–733. [CrossRef]",1,0,1,1,0,9.01,8.97,-0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"interactions, current insights and future perspectives. J. Appl. Entomol. 2024, 148 , 727–733. CrossRefhttps://doi.org/10.1111/jen.13269","interactions, current insights and future perspectives. J. Appl. Entomol. 2024, 148, 727–733. [CrossRef]","72. Kunieda, T.; Fujiyuki, T.; Kucharski, R.; Foret, S.; Ament, S.A.; Toth, A.L.; Ohashi, K.; Takeuchi, H.; Kamikouchi, A.; Kage, E.; et al.","Kunieda, T.; Fujiyuki, T.; Kucharski, R.; Foret, S.; Ament, S.A.; Toth, A.L.; Ohashi, K.; Takeuchi, H.; Kamikouchi, A.; Kage, E.; et al.",1,0,1,0,1,8.97,8.88,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"72. Kunieda, T.; Fujiyuki, T.; Kucharski, R.; Foret, S.; Ament, S.A.; Toth, A.L.; Ohashi, K.; Takeuchi, H.; Kamikouchi, A.; Kage, E.; et al.","Kunieda, T.; Fujiyuki, T.; Kucharski, R.; Foret, S.; Ament, S.A.; Toth, A.L.; Ohashi, K.; Takeuchi, H.; Kamikouchi, A.; Kage, E.; et al.","Carbohydrate metabolism genes and pathways in insects: Insights from the honey bee genome. Insect Mol. Biol. 2006, 15, 563–576.","Carbohydrate metabolism genes and pathways in insects: Insights from the honey bee genome. Insect Mol. Biol. 2006, 15, 563–576.",1,0,1,1,0,8.88,8.88,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"Carbohydrate metabolism genes and pathways in insects: Insights from the honey bee genome. Insect Mol. Biol. 2006, 15, 563–576.","Carbohydrate metabolism genes and pathways in insects: Insights from the honey bee genome. Insect Mol. Biol. 2006, 15, 563–576.","73. Pamminger, T.; Becker, R.; Himmelreich, S.; Schneider, C.W.; Bergtold, M. The nectar report: Quantitative review of nectar sugar","Pamminger, T.; Becker, R.; Himmelreich, S.; Schneider, C.W.; Bergtold, M. The nectar report: Quantitative review of nectar sugar",4.34,0,1,0,1,8.88,8.94,0.06,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"73. Pamminger, T.; Becker, R.; Himmelreich, S.; Schneider, C.W.; Bergtold, M. The nectar report: Quantitative review of nectar sugar","Pamminger, T.; Becker, R.; Himmelreich, S.; Schneider, C.W.; Bergtold, M. The nectar report: Quantitative review of nectar sugar","concentrations offered by bee visited flowers in agricultural and non-agricultural landscapes. PeerJ 2019, 7 , e6329. CrossRefhttps://doi.org/10.7717/peerj.6329","concentrations offered by bee visited flowers in agricultural and non-agricultural landscapes. PeerJ 2019, 7, e6329. [CrossRef]",1,0,1,1,0,8.94,9.06,0.12,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"concentrations offered by bee visited flowers in agricultural and non-agricultural landscapes. PeerJ 2019, 7 , e6329. CrossRefhttps://doi.org/10.7717/peerj.6329","concentrations offered by bee visited flowers in agricultural and non-agricultural landscapes. PeerJ 2019, 7, e6329. [CrossRef]","74. Kim, W.; Gilet, T.; Bush, J.W. Optimal concentrations in nectar feeding. Proc. Natl. Acad. Sci. USA 2011, 108, 16618–16621.","Kim, W.; Gilet, T.; Bush, J.W. Optimal concentrations in nectar feeding. Proc. Natl. Acad. Sci. USA 2011, 108, 16618–16621.",4.34,0,1,0,0,9.06,9.06,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"74. Kim, W.; Gilet, T.; Bush, J.W. Optimal concentrations in nectar feeding. Proc. Natl. Acad. Sci. USA 2011, 108, 16618–16621.","Kim, W.; Gilet, T.; Bush, J.W. Optimal concentrations in nectar feeding. Proc. Natl. Acad. Sci. USA 2011, 108, 16618–16621.","75. Sammataro, D.; Weiss, M. Comparison of productivity of colonies of honey bees, Apis mellifera, supplemented with sucrose or","Sammataro, D.; Weiss, M. Comparison of productivity of colonies of honey bees, Apis mellifera, supplemented with sucrose or",4.34,0,1,0,0,9.06,9.03,-0.02,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"75. Sammataro, D.; Weiss, M. Comparison of productivity of colonies of honey bees, Apis mellifera, supplemented with sucrose or","Sammataro, D.; Weiss, M. Comparison of productivity of colonies of honey bees, Apis mellifera, supplemented with sucrose or","high fructose corn syrup. J. Insect Sci. 2013, 13 , 19. CrossRefhttps://doi.org/10.1673/031.013.1901","high fructose corn syrup. J. Insect Sci. 2013, 13, 19. [CrossRef]",1,0,1,0,0,9.03,8.97,-0.07,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"high fructose corn syrup. J. Insect Sci. 2013, 13 , 19. CrossRefhttps://doi.org/10.1673/031.013.1901","high fructose corn syrup. J. Insect Sci. 2013, 13, 19. [CrossRef]","76. Adler, L.S. The ecological significance of toxic nectar. Oikos 2000, 91 , 409–420. CrossRefhttps://doi.org/10.1034/j.1600-0706.2000.910301.x","Adler, L.S. The ecological significance of toxic nectar. Oikos 2000, 91, 409–420. [CrossRef]",1,0,1,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"76. Adler, L.S. The ecological significance of toxic nectar. Oikos 2000, 91 , 409–420. CrossRefhttps://doi.org/10.1034/j.1600-0706.2000.910301.x","Adler, L.S. The ecological significance of toxic nectar. Oikos 2000, 91, 409–420. [CrossRef]","77. Clinch, P.G.; Palmer-Jones, T.; Forster, I.W. Effect on honey bees of nectar from the yellow kowhai  Sophora microphylla Ait.. N.","Clinch, P.G.; Palmer-Jones, T.; Forster, I.W. Effect on honey bees of nectar from the yellow kowhai (Sophora microphylla Ait.). N.",1,0,1,0,1,8.97,9.02,0.05,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"77. Clinch, P.G.; Palmer-Jones, T.; Forster, I.W. Effect on honey bees of nectar from the yellow kowhai  Sophora microphylla Ait.. N.","Clinch, P.G.; Palmer-Jones, T.; Forster, I.W. Effect on honey bees of nectar from the yellow kowhai (Sophora microphylla Ait.). N.","Zeal. J. Agr. Res. 1972, 15 , 194–201. CrossRefhttps://doi.org/10.1080/00288233.1972.10421295","Zeal. J. Agr. Res. 1972, 15, 194–201. [CrossRef]",0.98,0,1,1,0,9.02,8.97,-0.05,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"Zeal. J. Agr. Res. 1972, 15 , 194–201. CrossRefhttps://doi.org/10.1080/00288233.1972.10421295","Zeal. J. Agr. Res. 1972, 15, 194–201. [CrossRef]","78. Paula, V.F.; Barbosa, L.C.A.; Demuner, A.J.; Campos, L.A.; Pinheiro, A.L. Entomotoxicity of the nectar from Ochroma lagopus","Paula, V.F.; Barbosa, L.C.A.; Demuner, A.J.; Campos, L.A.; Pinheiro, A.L. Entomotoxicity of the nectar from Ochroma lagopus",1.05,0,1,0,1,8.97,9.06,0.09,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"78. Paula, V.F.; Barbosa, L.C.A.; Demuner, A.J.; Campos, L.A.; Pinheiro, A.L. Entomotoxicity of the nectar from Ochroma lagopus","Paula, V.F.; Barbosa, L.C.A.; Demuner, A.J.; Campos, L.A.; Pinheiro, A.L. Entomotoxicity of the nectar from Ochroma lagopus","Swartz Bombacaceae. Cien. Cult. 1997, 49, 274–277.","Swartz (Bombacaceae). Cien. Cult. 1997, 49, 274–277.",1,0,1,1,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"Swartz Bombacaceae. Cien. Cult. 1997, 49, 274–277.","Swartz (Bombacaceae). Cien. Cult. 1997, 49, 274–277.","79. Reinhard, A.; Janke, M.; von der Ohe, W.; Kempf, M.; Theuring, C.; Hartmann, T.; Schreier, P.; Beuerle, T. Feeding deterrence and","Reinhard, A.; Janke, M.; von der Ohe, W.; Kempf, M.; Theuring, C.; Hartmann, T.; Schreier, P.; Beuerle, T. Feeding deterrence and",1,0,1,0,1,8.97,8.91,-0.05,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"79. Reinhard, A.; Janke, M.; von der Ohe, W.; Kempf, M.; Theuring, C.; Hartmann, T.; Schreier, P.; Beuerle, T. Feeding deterrence and","Reinhard, A.; Janke, M.; von der Ohe, W.; Kempf, M.; Theuring, C.; Hartmann, T.; Schreier, P.; Beuerle, T. Feeding deterrence and","detrimental effects of pyrrolizidine alkaloids fed to honey bees  Apis mellifera . J. Chem. Ecol. 2009, 35 , 1086–1095. CrossRefhttps://doi.org/10.1007/s10886-009-9690-9","detrimental effects of pyrrolizidine alkaloids fed to honey bees (Apis mellifera). J. Chem. Ecol. 2009, 35, 1086–1095. [CrossRef]",1,0,1,1,0,8.91,8.97,0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"detrimental effects of pyrrolizidine alkaloids fed to honey bees  Apis mellifera . J. Chem. Ecol. 2009, 35 , 1086–1095. CrossRefhttps://doi.org/10.1007/s10886-009-9690-9","detrimental effects of pyrrolizidine alkaloids fed to honey bees (Apis mellifera). J. Chem. Ecol. 2009, 35, 1086–1095. [CrossRef]","80. Lucchetti, M.A.; Kilchenmann, V.; Glauser, G.; Praz, C.; Kast, C. Nursing protect honey bee larvae from secondary metabolites of","Lucchetti, M.A.; Kilchenmann, V.; Glauser, G.; Praz, C.; Kast, C. Nursing protect honey bee larvae from secondary metabolites of",1,0,1,0,1,8.97,8.92,-0.05,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"80. Lucchetti, M.A.; Kilchenmann, V.; Glauser, G.; Praz, C.; Kast, C. Nursing protect honey bee larvae from secondary metabolites of","Lucchetti, M.A.; Kilchenmann, V.; Glauser, G.; Praz, C.; Kast, C. Nursing protect honey bee larvae from secondary metabolites of","pollen. Proc. R. Soc. B 2018, 285 , 20172849. CrossRefhttps://doi.org/10.1098/rspb.2017.2849","pollen. Proc. R. Soc. B 2018, 285, 20172849. [CrossRef]",1,-0.27,1,1,0,8.92,8.97,0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"pollen. Proc. R. Soc. B 2018, 285 , 20172849. CrossRefhttps://doi.org/10.1098/rspb.2017.2849","pollen. Proc. R. Soc. B 2018, 285, 20172849. [CrossRef]","81. Brugnerotto, P.; Seraglio, S.K.T.; Schulz, M.; Gonzaga, L.V.; Fett, R.; Costa, A.C.O. Pyrrolizidine alkaloids and beehive products: A","Brugnerotto, P.; Seraglio, S.K.T.; Schulz, M.; Gonzaga, L.V.; Fett, R.; Costa, A.C.O. Pyrrolizidine alkaloids and beehive products: A",1,0.27,1,0,1,8.97,8.88,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"81. Brugnerotto, P.; Seraglio, S.K.T.; Schulz, M.; Gonzaga, L.V.; Fett, R.; Costa, A.C.O. Pyrrolizidine alkaloids and beehive products: A","Brugnerotto, P.; Seraglio, S.K.T.; Schulz, M.; Gonzaga, L.V.; Fett, R.; Costa, A.C.O. Pyrrolizidine alkaloids and beehive products: A","review. Food Chem. 2021, 342 , 128384. CrossRef PubMedhttps://doi.org/10.1016/j.foodchem.2020.128384","review. Food Chem. 2021, 342, 128384. [CrossRef] [PubMed]",1,0,1,1,0,8.88,8.97,0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"review. Food Chem. 2021, 342 , 128384. CrossRef PubMedhttps://doi.org/10.1016/j.foodchem.2020.128384","review. Food Chem. 2021, 342, 128384. [CrossRef] [PubMed]","82. Alvarado-Avila, L.Y.; Moguel-Ordóñez, Y.B.; García-Figueroa, C.; Ramírez-Ramírez, F.J.; Arechavaleta-Velasco, M.E. Presence of","Alvarado-Avila, L.Y.; Moguel-Ordóñez, Y.B.; García-Figueroa, C.; Ramírez-Ramírez, F.J.; Arechavaleta-Velasco, M.E. Presence of",1,0,1,0,1,8.97,8.95,-0.01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"82. Alvarado-Avila, L.Y.; Moguel-Ordóñez, Y.B.; García-Figueroa, C.; Ramírez-Ramírez, F.J.; Arechavaleta-Velasco, M.E. Presence of","Alvarado-Avila, L.Y.; Moguel-Ordóñez, Y.B.; García-Figueroa, C.; Ramírez-Ramírez, F.J.; Arechavaleta-Velasco, M.E. Presence of",pyrrolizidine alkaloids in honey and the effects of their consumption on humans and honeybees. Review. Rev. Mex. Cienc. Pecu.,pyrrolizidine alkaloids in honey and the effects of their consumption on humans and honeybees. Review. Rev. Mex. Cienc. Pecu.,1,-0.27,1,1,1,8.95,8.98,0.03,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
pyrrolizidine alkaloids in honey and the effects of their consumption on humans and honeybees. Review. Rev. Mex. Cienc. Pecu.,pyrrolizidine alkaloids in honey and the effects of their consumption on humans and honeybees. Review. Rev. Mex. Cienc. Pecu.,83. EFSA Panel on Contaminants in the Food Chain CONTAM. Scientific opinion on pyrrolizidine alkaloids in food and feed. EFSA,EFSA Panel on Contaminants in the Food Chain (CONTAM). Scientific opinion on pyrrolizidine alkaloids in food and feed. EFSA,4.34,0.27,1,1,1,8.98,8.88,-0.11,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
83. EFSA Panel on Contaminants in the Food Chain CONTAM. Scientific opinion on pyrrolizidine alkaloids in food and feed. EFSA,EFSA Panel on Contaminants in the Food Chain (CONTAM). Scientific opinion on pyrrolizidine alkaloids in food and feed. EFSA,84. EFSA European Food Safety Authority. Dietary exposure assessment to pyrrolizidine alkaloids in the European population.,EFSA (European Food Safety Authority). Dietary exposure assessment to pyrrolizidine alkaloids in the European population.,4.34,0,1,1,1,8.88,9.04,0.17,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
84. EFSA European Food Safety Authority. Dietary exposure assessment to pyrrolizidine alkaloids in the European population.,EFSA (European Food Safety Authority). Dietary exposure assessment to pyrrolizidine alkaloids in the European population.,"EFSA J. 2016, 14 , 4572. CrossRefhttps://doi.org/10.2903/j.efsa.2016.4572","EFSA J. 2016, 14, 4572. [CrossRef]",0.98,-0.28,1,1,0,9.04,8.97,-0.08,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"EFSA J. 2016, 14 , 4572. CrossRefhttps://doi.org/10.2903/j.efsa.2016.4572","EFSA J. 2016, 14, 4572. [CrossRef]",85. EFSA Panel on Contaminants in the Food Chain CONTAM. Risks for human health related to the presence of pyrrolizidine,EFSA Panel on Contaminants in the Food Chain (CONTAM). Risks for human health related to the presence of pyrrolizidine,1.05,0.28,1,0,1,8.97,9.06,0.09,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,10,1
85. EFSA Panel on Contaminants in the Food Chain CONTAM. Risks for human health related to the presence of pyrrolizidine,EFSA Panel on Contaminants in the Food Chain (CONTAM). Risks for human health related to the presence of pyrrolizidine,"alkaloids in honey, tea, herbal infusions and food supplements. EFSA J. 2017, 15 , 4908. CrossRefhttps://doi.org/10.2903/j.efsa.2017.4908","alkaloids in honey, tea, herbal infusions and food supplements. EFSA J. 2017, 15, 4908. [CrossRef]",1,0,1,1,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"alkaloids in honey, tea, herbal infusions and food supplements. EFSA J. 2017, 15 , 4908. CrossRefhttps://doi.org/10.2903/j.efsa.2017.4908","alkaloids in honey, tea, herbal infusions and food supplements. EFSA J. 2017, 15, 4908. [CrossRef]","86. Paoli, P.P.; Donley, D.; Stabler, D.; Saseendranath, A.; Nicolson, S.W.; Simpson, S.J.; Wright, G.A. Nutritional balance of essential","Paoli, P.P.; Donley, D.; Stabler, D.; Saseendranath, A.; Nicolson, S.W.; Simpson, S.J.; Wright, G.A. Nutritional balance of essential",1,0,1,0,1,8.97,8.96,-0.01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"86. Paoli, P.P.; Donley, D.; Stabler, D.; Saseendranath, A.; Nicolson, S.W.; Simpson, S.J.; Wright, G.A. Nutritional balance of essential","Paoli, P.P.; Donley, D.; Stabler, D.; Saseendranath, A.; Nicolson, S.W.; Simpson, S.J.; Wright, G.A. Nutritional balance of essential","amino acids and carbohydrates of the adult worker honeybee depends on age. Amino Acids 2014, 46 , 1449–1458. CrossRefhttps://doi.org/10.1007/s00726-014-1706-2","amino acids and carbohydrates of the adult worker honeybee depends on age. Amino Acids 2014, 46, 1449–1458. [CrossRef]",1,0,1,1,0,8.96,8.97,0.01,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"amino acids and carbohydrates of the adult worker honeybee depends on age. Amino Acids 2014, 46 , 1449–1458. CrossRefhttps://doi.org/10.1007/s00726-014-1706-2","amino acids and carbohydrates of the adult worker honeybee depends on age. Amino Acids 2014, 46, 1449–1458. [CrossRef]","87. Couvillon, M.J.; Riddell Pearce, F.C.; Accleton, C.; Fensome, K.A.; Quah, S.K.; Taylor, E.L.; Ratnieks, F.L. Honey bee foraging","Couvillon, M.J.; Riddell Pearce, F.C.; Accleton, C.; Fensome, K.A.; Quah, S.K.; Taylor, E.L.; Ratnieks, F.L. Honey bee foraging",1,0,1,0,1,8.97,9.06,0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"87. Couvillon, M.J.; Riddell Pearce, F.C.; Accleton, C.; Fensome, K.A.; Quah, S.K.; Taylor, E.L.; Ratnieks, F.L. Honey bee foraging","Couvillon, M.J.; Riddell Pearce, F.C.; Accleton, C.; Fensome, K.A.; Quah, S.K.; Taylor, E.L.; Ratnieks, F.L. Honey bee foraging","distance depends on month and forage type. Apidologie 2015, 46 , 61–70. CrossRefhttps://doi.org/10.1007/s13592-014-0302-5","distance depends on month and forage type. Apidologie 2015, 46, 61–70. [CrossRef]",1,0,1,1,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"distance depends on month and forage type. Apidologie 2015, 46 , 61–70. CrossRefhttps://doi.org/10.1007/s13592-014-0302-5","distance depends on month and forage type. Apidologie 2015, 46, 61–70. [CrossRef]","88. Silva, P.M.; Gauche, C.; Gonzaga, L.V.; Costa, A.C.O.; Fett, R. Honey: Chemical composition, stability and authenticity. Food Chem.","Silva, P.M.; Gauche, C.; Gonzaga, L.V.; Costa, A.C.O.; Fett, R. Honey: Chemical composition, stability and authenticity. Food Chem.",1,0,1,0,1,8.97,8.88,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"88. Silva, P.M.; Gauche, C.; Gonzaga, L.V.; Costa, A.C.O.; Fett, R. Honey: Chemical composition, stability and authenticity. Food Chem.","Silva, P.M.; Gauche, C.; Gonzaga, L.V.; Costa, A.C.O.; Fett, R. Honey: Chemical composition, stability and authenticity. Food Chem.","89. Doner, L.W. The sugars of honey—A review. JSFA 1977, 28 , 443–456. CrossRefhttps://doi.org/10.1002/jsfa.2740280508","Doner, L.W. The sugars of honey—A review. JSFA 1977, 28, 443–456. [CrossRef]",4.34,0,1,1,0,8.88,8.97,0.09,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"89. Doner, L.W. The sugars of honey—A review. JSFA 1977, 28 , 443–456. CrossRefhttps://doi.org/10.1002/jsfa.2740280508","Doner, L.W. The sugars of honey—A review. JSFA 1977, 28, 443–456. [CrossRef]","90. Wheeler, M.; Robinson, G. Diet-dependent gene expression in honey bees: Honey vs. sucrose or high fructose corn syrup. Sci.","Wheeler, M.; Robinson, G. Diet-dependent gene expression in honey bees: Honey vs. sucrose or high fructose corn syrup. Sci.",1,0,1,0,1,8.97,9.03,0.07,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"90. Wheeler, M.; Robinson, G. Diet-dependent gene expression in honey bees: Honey vs. sucrose or high fructose corn syrup. Sci.","Wheeler, M.; Robinson, G. Diet-dependent gene expression in honey bees: Honey vs. sucrose or high fructose corn syrup. Sci.","Rep. 2014, 4 , 5726. CrossRefhttps://doi.org/10.1038/srep05726","Rep. 2014, 4, 5726. [CrossRef]",0.98,-0.3,1,1,0,9.03,8.97,-0.07,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"Rep. 2014, 4 , 5726. CrossRefhttps://doi.org/10.1038/srep05726","Rep. 2014, 4, 5726. [CrossRef]","91. Mogren, C.L.; Margotta, J.; Danka, R.G.; Healy, K. Supplemental carbohydrates influence abiotic stress resistance in honey bees. J.","Mogren, C.L.; Margotta, J.; Danka, R.G.; Healy, K. Supplemental carbohydrates influence abiotic stress resistance in honey bees. J.",1.05,0.3,1,0,1,8.97,8.89,-0.08,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"91. Mogren, C.L.; Margotta, J.; Danka, R.G.; Healy, K. Supplemental carbohydrates influence abiotic stress resistance in honey bees. J.","Mogren, C.L.; Margotta, J.; Danka, R.G.; Healy, K. Supplemental carbohydrates influence abiotic stress resistance in honey bees. J.","Apic. Res. 2018, 57 , 682–689. CrossRefhttps://doi.org/10.1080/00218839.2018.1494912","Apic. Res. 2018, 57, 682–689. [CrossRef]",0.98,-0.32,1,1,0,8.89,8.97,0.08,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"92. Quinlan, G.; Döke, M.A.; Ortiz-Alvarado, Y.; Rodriguez-Gomez, N.; Koru, Y.B.; Underwood, R. Carbohydrate nutrition associated","Quinlan, G.; Döke, M.A.; Ortiz-Alvarado, Y.; Rodriguez-Gomez, N.; Koru, Y.B.; Underwood, R. Carbohydrate nutrition associated","with health of overwintering honey bees. J. Insect Sci. 2023, 23 , 16. CrossRef PubMedhttps://doi.org/10.1093/jisesa/iead084","with health of overwintering honey bees. J. Insect Sci. 2023, 23, 16. [CrossRef] [PubMed]",1,-0.38,1,1,0,8.88,8.97,0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"with health of overwintering honey bees. J. Insect Sci. 2023, 23 , 16. CrossRef PubMedhttps://doi.org/10.1093/jisesa/iead084","with health of overwintering honey bees. J. Insect Sci. 2023, 23, 16. [CrossRef] [PubMed]","93. Frizzera, D.; Del Fabbro, S.; Ortis, G.; Zanni, V.; Bortolomeazzi, R.; Nazzi, F.; Annoscia, D. Possible side effects of sugar","Frizzera, D.; Del Fabbro, S.; Ortis, G.; Zanni, V.; Bortolomeazzi, R.; Nazzi, F.; Annoscia, D. Possible side effects of sugar",1,0.38,1,0,1,8.97,9.06,0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
"93. Frizzera, D.; Del Fabbro, S.; Ortis, G.; Zanni, V.; Bortolomeazzi, R.; Nazzi, F.; Annoscia, D. Possible side effects of sugar","Frizzera, D.; Del Fabbro, S.; Ortis, G.; Zanni, V.; Bortolomeazzi, R.; Nazzi, F.; Annoscia, D. Possible side effects of sugar","supplementary nutrition on honey bee health. Apidologie 2020, 51 , 594–608. CrossRefhttps://doi.org/10.1007/s13592-020-00745-6","supplementary nutrition on honey bee health. Apidologie 2020, 51, 594–608. [CrossRef]",1,0,1,1,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"supplementary nutrition on honey bee health. Apidologie 2020, 51 , 594–608. CrossRefhttps://doi.org/10.1007/s13592-020-00745-6","supplementary nutrition on honey bee health. Apidologie 2020, 51, 594–608. [CrossRef]","94. Dobson, H.E. Survey of pollen and pollenkitt lipids—Chemical cues to flower visitors? Am. J. Bot. 1988, 75 , 170–182. CrossRefhttps://doi.org/10.1002/j.1537-2197.1988.tb13429.x","Dobson, H.E. Survey of pollen and pollenkitt lipids—Chemical cues to flower visitors? Am. J. Bot. 1988, 75, 170–182. [CrossRef]",1,0,1,0,0,8.97,8.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
"94. Dobson, H.E. Survey of pollen and pollenkitt lipids—Chemical cues to flower visitors? Am. J. Bot. 1988, 75 , 170–182. CrossRefhttps://doi.org/10.1002/j.1537-2197.1988.tb13429.x","Dobson, H.E. Survey of pollen and pollenkitt lipids—Chemical cues to flower visitors? Am. J. Bot. 1988, 75, 170–182. [CrossRef]","95. Ischebeck, T. Lipids in pollen—They are different. BBA-Mol. Cell. Biol. Lipids 2016, 1861 , 1315–1328. CrossRefhttps://doi.org/10.1016/j.bbalip.2016.03.023","Ischebeck, T. Lipids in pollen—They are different. BBA-Mol. Cell. Biol. Lipids 2016, 1861, 1315–1328. [CrossRef]",1,0,1,0,0,8.96,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
