text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
Per cent,Per cent,incidence ROC intensity ROC index,intensity,0.64,0,1,0,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,4,1
incidence ROC intensity ROC index,intensity,31.75 3.2,31.75,0.72,-114,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
31.75 3.2,31.75,ROC,ROC,-8.4,62.64,0,1,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
ROC,ROC,T1 : Field release of T. chilonis 37.15 53.1 0.87,T1 : Field release of  T. chilonis,3.27,-268.8,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
T1 : Field release of T. chilonis 37.15 53.1 0.87,T1 : Field release of  T. chilonis,34.3,-34.3,-0.75,201.12,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
34.3,-34.3,c 10.30 c,-10.3,-3.84,119.76,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,4,1
c 10.30 c,-10.3,30.08 2.46,30.08,0.8,-114.72,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
30.08 2.46,30.08,T2 : Mass trapping with pheromone traps 40.46 58.02 0.74,T2 : Mass trapping with pheromone traps,-1.36,-206.16,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
T2 : Mass trapping with pheromone traps 40.46 58.02 0.74,T2 : Mass trapping with pheromone traps,33.26,3.2,-16.59,330.48,0,0,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
33.26,3.2,c 9.02 c,-9.02,12.01,-7.44,0,0,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,4,1
c 9.02 c,-9.02,19.15 1.45,19.15,0.8,-116.88,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
19.15 1.45,19.15,25.95,-25.95,1.73,-5.04,0,1,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
25.95,-25.95,a 6.92 a,-6.92,-3.84,121.92,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,4,1
a 6.92 a,-6.92,24.18 2.29,24.18,0.8,-116.88,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
24.18 2.29,24.18,T4 : Chemical management 52.14 60.92 0.55,T4 : Chemical management,-1.36,-206.16,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
T4 : Chemical management 52.14 60.92 0.55,T4 : Chemical management,29.45,-29.45,-0.75,201.12,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
29.45,-29.45,8.7,-8.7,-3.84,121.92,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
8.7,-8.7,25.93 2.73,25.93,0.8,-116.88,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
25.93 2.73,25.93,T5 : Farmers practice 48.67 45.39 0.83,T5 :Farmers practice,-121.98,-201.6,0,1,0,10.77,11.16,0.39,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
T5 : Farmers practice 48.67 45.39 0.83,T5 :Farmers practice,30.61,-30.61,119.73,196.56,0,0,1,11.16,10.77,-0.39,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
30.61,-30.61,b 9.51 c,-9.51,-3.84,121.92,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,4,1
b 9.51 c,-9.51,50.52 5.86,50.52,0.8,-116.88,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
50.52 5.86,50.52,45.3 14.01,-14.01,1.73,114,0,1,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
45.3 14.01,-14.01,T6 : Untreated control 2.96,T6 : Untreated control,-6.93,-320.16,0,0,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
T6 : Untreated control 2.96,T6 : Untreated control,SEM+ 2.17 1.83,SEM+,3.89,0,1,0,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
SEM+ 2.17 1.83,SEM+,CD p=0.05 3.18 2.15,CD (p=0.05),0.95,0,1,0,0,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
CD p=0.05 3.18 2.15,CD (p=0.05),CV % 31.58 27.61,31.58,1.03,206.16,0,0,1,10.77,10.77,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
CV % 31.58 27.61,31.58,Figures in parenthesis are arcsine transformed values,Figures in parenthesis are arcsine transformed values,1.26,-208.32,0,1,0,10.77,8.88,-1.89,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,4,4,0
Figures in parenthesis are arcsine transformed values,Figures in parenthesis are arcsine transformed values,Mean with same letter are not significantly different at 5% level by Duncan’s Multiple Range Test,Mean with same letter are not significantly different at 5% level by Duncan’s Multiple Range Test,0.31,0,1,0,0,8.88,8.88,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
Mean with same letter are not significantly different at 5% level by Duncan’s Multiple Range Test,Mean with same letter are not significantly different at 5% level by Duncan’s Multiple Range Test,ROC: reduction over control,ROC: reduction over control,0.31,0,1,0,0,8.88,8.88,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
2020 Bio-intensive Pest Management in Sugarcane 79,Bio-intensive Pest Management in Sugarcane,Table 5. Influence of BIPM treatments against,Table 5. Influence of BIPM treatments against,16.62,-108.02,0,1,0,11.04,11.04,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
Table 5. Influence of BIPM treatments against,Table 5. Influence of BIPM treatments against,cane yield t ha -1,cane yield (t ha-1),1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
cane yield t ha -1,cane yield (t ha-1),with farmers practice: T 5 82.3 but found on par with,with farmers practice: T5(82.3) but found on par with,-21.75,212.17,0,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,5,5,0
with farmers practice: T 5 82.3 but found on par with,with farmers practice: T5(82.3) but found on par with,BIPM based treatment: T 3 81.6 and chemical,BIPM  based  treatment:  T3 (81.6) and chemical,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
BIPM based treatment: T 3 81.6 and chemical,BIPM  based  treatment:  T3 (81.6) and chemical,management: T 4 80.4. In terms of per cent reduction,management: T4 (80.4). In terms of per cent reduction,1,0,1,0,1,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
management: T 4 80.4. In terms of per cent reduction,management: T4 (80.4). In terms of per cent reduction,"of INB over control, superior performance was","of INB over control, superior performance was",1,0,1,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"of INB over control, superior performance was","of INB over control, superior performance was",registered with BIPM based treatment: T 3 62.09 &,registered with BIPM based treatment: T3 (62.09 &,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
registered with BIPM based treatment: T 3 62.09 &,registered with BIPM based treatment: T3 (62.09 &,75.04 followed by chemical management: T 4 52.14,75.04) followed by chemical management: T4 (52.14,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
75.04 followed by chemical management: T 4 52.14,75.04) followed by chemical management: T4 (52.14,& 60.59 and farmers practice: T 5 49.67 & 57.66,& 60.59) and farmers practice: T5 (49.67 & 57.66),1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
& 60.59 and farmers practice: T 5 49.67 & 57.66,& 60.59) and farmers practice: T5 (49.67 & 57.66),"with respect to incidence and intensity, respectively.","with respect to incidence and intensity, respectively.",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"with respect to incidence and intensity, respectively.","with respect to incidence and intensity, respectively.",The present findings are in accordance with,The present findings are in accordance with,1,36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
The present findings are in accordance with,The present findings are in accordance with,the results of Chand et al . 2018 who studied the,the results of Chand et al. (2018) who studied the,1,-36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
the results of Chand et al . 2018 who studied the,the results of Chand et al. (2018) who studied the,efficacy of mass trapping the sugarcane borers through,efficacy of mass trapping the sugarcane borers through,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
efficacy of mass trapping the sugarcane borers through,efficacy of mass trapping the sugarcane borers through,pheromone traps for three consecutive years and,pheromone traps for three consecutive years and,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
pheromone traps for three consecutive years and,pheromone traps for three consecutive years and,"inferred that there was a per cent reduction of 55.33,","inferred that there was a per cent reduction of 55.33,",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"inferred that there was a per cent reduction of 55.33,","inferred that there was a per cent reduction of 55.33,","47.77 and 56.86 per cent incidence of early shoot borer,","47.77 and 56.86 per cent incidence of early shoot borer,",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"47.77 and 56.86 per cent incidence of early shoot borer,","47.77 and 56.86 per cent incidence of early shoot borer,","top borer and stalk borer over control, respectively.","top borer and stalk borer over control, respectively.",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"top borer and stalk borer over control, respectively.","top borer and stalk borer over control, respectively.",Bhavani et al . 2016 also witnessed that the plots,Bhavani et al. (2016) also witnessed that the plots,1,0,1,0,1,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
Bhavani et al . 2016 also witnessed that the plots,Bhavani et al. (2016) also witnessed that the plots,installed with pheromone traps for mass trapping @,installed with pheromone traps for mass trapping @,1,0,1,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
installed with pheromone traps for mass trapping @,installed with pheromone traps for mass trapping @,"10 traps per acre and release of T.chilonis @ 20,000","10 traps per acre and release of T.chilonis @ 20,000",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"10 traps per acre and release of T.chilonis @ 20,000","10 traps per acre and release of T.chilonis @ 20,000",per acre for six times at a interval of 10 days recorded,per acre for six times at a interval of 10 days recorded,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
per acre for six times at a interval of 10 days recorded,per acre for six times at a interval of 10 days recorded,lowest cumulative incidence of ESB 3.92% and INB,lowest cumulative incidence of ESB (3.92%) and INB,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
lowest cumulative incidence of ESB 3.92% and INB,lowest cumulative incidence of ESB (3.92%) and INB,6.33% as against highest in control plots with 26.94,(6.33%) as against highest in control plots with 26.94,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
6.33% as against highest in control plots with 26.94,(6.33%) as against highest in control plots with 26.94,"and 84.2 per cent incidence of ESB and INB,","and 84.2 per cent incidence of ESB and INB,",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"and 84.2 per cent incidence of ESB and INB,","and 84.2 per cent incidence of ESB and INB,",respectively.,respectively.,1,0,1,0,1,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
respectively.,respectively.,Analogous results by Jasmine and her co,Analogous results by Jasmine and her co,1,36,0,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Analogous results by Jasmine and her co,Analogous results by Jasmine and her co,workers 2012 are in agreement with the present,workers (2012) are in agreement with the present,1,-36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
workers 2012 are in agreement with the present,workers (2012) are in agreement with the present,findings of efficacy in relation to chemical based,findings of efficacy in relation to chemical based,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
findings of efficacy in relation to chemical based,findings of efficacy in relation to chemical based,treatments as they confirmed that rynaxypyr 20 SC,treatments as they confirmed that rynaxypyr 20 SC,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
treatments as they confirmed that rynaxypyr 20 SC,treatments as they confirmed that rynaxypyr 20 SC,75 g ai ha -1 had recorded lowest incidence of early,75 g ai ha-1 had recorded lowest incidence of early,1,0,1,0,1,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
75 g ai ha -1 had recorded lowest incidence of early,75 g ai ha-1 had recorded lowest incidence of early,"shoot borer 15.43%, incidence of INB 16.50% and","shoot borer (15.43%), incidence of INB (16.50%) and",1,0,1,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"shoot borer 15.43%, incidence of INB 16.50% and","shoot borer (15.43%), incidence of INB (16.50%) and",intensity of INB 3.84 as against highest in control,intensity of INB (3.84) as against highest in control,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
intensity of INB 3.84 as against highest in control,intensity of INB (3.84) as against highest in control,"with 38.98, 58.33 and 16.09 per cent ESB incidence,","with 38.98, 58.33 and 16.09 per cent ESB incidence,",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"with 38.98, 58.33 and 16.09 per cent ESB incidence,","with 38.98, 58.33 and 16.09 per cent ESB incidence,","INB incidence and INB intensity, respectively.","INB incidence and INB intensity, respectively.",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"INB incidence and INB intensity, respectively.","INB incidence and INB intensity, respectively.",Comparable studies by Nadeem and Hamed 2011,Comparable studies by Nadeem and Hamed (2011),1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
Comparable studies by Nadeem and Hamed 2011,Comparable studies by Nadeem and Hamed (2011),also indicated that the per cent borers damage infesting,also indicated that the per cent borers damage infesting,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
also indicated that the per cent borers damage infesting,also indicated that the per cent borers damage infesting,sugarcane was reduced by 35.1 to 43.1 per cent over,sugarcane was reduced by 35.1 to 43.1 per cent over,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
sugarcane was reduced by 35.1 to 43.1 per cent over,sugarcane was reduced by 35.1 to 43.1 per cent over,control where in the biological control with inundative,control where in the biological control with inundative,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
control where in the biological control with inundative,control where in the biological control with inundative,release of T.chilionis was adapted in various locations,release of T.chilionis was adapted in various locations,1,0,1,0,1,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
release of T.chilionis was adapted in various locations,release of T.chilionis was adapted in various locations,of farmers fields.,of farmers fields.,1,0,1,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
of farmers fields.,of farmers fields.,Influence of BIPM treatments against cane yield,Influence of BIPM treatments against cane yield,14.49,0,1,0,0,11.04,11.04,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Influence of BIPM treatments against cane yield,Influence of BIPM treatments against cane yield,t ha -1,(t ha-1),1,0,1,0,1,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
t ha -1,(t ha-1),The cane yield per plot in various locations,The cane yield per plot in various locations,1,36,0,1,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
The cane yield per plot in various locations,The cane yield per plot in various locations,was recorded and expressed as t ha -1 . Among all the,was recorded and expressed as t ha-1. Among all the,1,-36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
was recorded and expressed as t ha -1 . Among all the,was recorded and expressed as t ha-1. Among all the,"treatments, the highest cane yield t ha -1 was recorded","treatments, the highest cane yield (t ha-1)was recorded",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"treatments, the highest cane yield t ha -1 was recorded","treatments, the highest cane yield (t ha-1)was recorded",in farmer’s field 65.50 followed by BIPM based,in  farmer’s  field  (65.50)  followed  by  BIPM  based,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
in farmer’s field 65.50 followed by BIPM based,in  farmer’s  field  (65.50)  followed  by  BIPM  based,"treatment, T 3 61.42 and was on par with chemical","treatment, T3 (61.42) and was on par with chemical",1,0,1,0,1,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"treatment, T 3 61.42 and was on par with chemical","treatment, T3 (61.42) and was on par with chemical","based treatment, T 4 59.55 and the lowest yield was","based treatment, T4 (59.55) and the lowest yield was",1,0,1,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"based treatment, T 4 59.55 and the lowest yield was","based treatment, T4 (59.55) and the lowest yield was","recorded in untreated control, T 6 with 39.58 t ha -1 Table","recorded in untreated control, T6 with 39.58 t ha-1 (Table",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"recorded in untreated control, T 6 with 39.58 t ha -1 Table","recorded in untreated control, T6 with 39.58 t ha-1 (Table",CONCLUSION,CONCLUSION,27.97,36,0,0,0,11.04,11.04,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
CONCLUSION,CONCLUSION,On the basis of the present findings it can be,On the basis of the present findings it can be,1,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
On the basis of the present findings it can be,On the basis of the present findings it can be,concluded that adaption of bio intensive based pest,concluded that adaption of bio intensive based pest,1,-36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
concluded that adaption of bio intensive based pest,concluded that adaption of bio intensive based pest,"management components viz ., inundative field releases","management components viz., inundative field releases",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"management components viz ., inundative field releases","management components viz., inundative field releases",Treatments,Treatments,-691.07,-181.9,0,0,0,11.04,10.72,-0.32,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5,5,0
Treatments,Treatments,Cane yield,Cane yield,-20.77,119.5,0,0,1,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
Cane yield,Cane yield,t ha,(t ha-,5.6,7.7,0,1,1,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
t ha,(t ha-,T 1 : Field release of T. chilonis 52.38 c,T1 : Field release of  T. chilonis,3.08,-191.04,0,1,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
T 1 : Field release of T. chilonis 52.38 c,T1 : Field release of  T. chilonis,t ha,(t ha-,-27.33,191.04,0,0,1,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
t ha,(t ha-,T 2 : Mass trapping with pheromone traps 51.51 c,T2 : Mass trapping with pheromone traps,21.47,-191.04,0,1,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
T 2 : Mass trapping with pheromone traps 51.51 c,T2 : Mass trapping with pheromone traps,T 3 : T1 + T2 61.42 b,T3 : T1 + T2,6.02,0,1,0,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
T 3 : T1 + T2 61.42 b,T3 : T1 + T2,T 4 : Chemical management 59.55 b,T4 : Chemical management,6.26,0,1,0,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
T 4 : Chemical management 59.55 b,T4 : Chemical management,T 5 : Farmers practice 65.50 a,T5 : Farmers practice,6.02,0,1,0,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
T 5 : Farmers practice 65.50 a,T5 : Farmers practice,T 6 : Untreated control 39.58 d,T6 : Untreated control,6.26,0,1,0,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
T 6 : Untreated control 39.58 d,T6 : Untreated control,CD p=0.05 4.58,CD (p=0.05),4.79,0,1,0,0,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
CD p=0.05 4.58,CD (p=0.05),CV % 19.27,19.27,3.08,194.16,0,0,1,10.72,10.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
CV % 19.27,19.27,Fig.1 Moth catches of sugarcane borers in,Fig.1 Moth catches of sugarcane borers in,192.57,-196.56,0,1,0,10.72,11.04,0.32,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,5,0
Fig.1 Moth catches of sugarcane borers in,Fig.1 Moth catches of sugarcane borers in,pheromone traps at fortnight intervals during,pheromone traps at fortnight intervals during,1,0,1,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
pheromone traps at fortnight intervals during,pheromone traps at fortnight intervals during,2019-2020,2019-2020,1,0,1,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2019-2020,2019-2020,incidence and intensity among various treatments,incidence and intensity among various treatments,16.45,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,5,5,0
incidence and intensity among various treatments,incidence and intensity among various treatments,"depicts that T 3 < T 4 < T 5 < T 2 < T 1 <T 6 with 0.28, 0.55,","depicts that T3 < T4 < T5 < T2 < T1<T6 with 0.28, 0.55,",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"depicts that T 3 < T 4 < T 5 < T 2 < T 1 <T 6 with 0.28, 0.55,","depicts that T3 < T4 < T5 < T2 < T1<T6 with 0.28, 0.55,","0.63, 0.82, 0.87 and 2.96, respectively.","0.63, 0.82, 0.87 and 2.96, respectively.",1,-0.01,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"0.63, 0.82, 0.87 and 2.96, respectively.","0.63, 0.82, 0.87 and 2.96, respectively.",The per cent reduction of INB incidence and,The per cent reduction of INB incidence and,1,36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
The per cent reduction of INB incidence and,The per cent reduction of INB incidence and,intensity over control was highest in T 3 with 62.09 and,intensity over control was highest in T3with 62.09 and,1,-36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
intensity over control was highest in T 3 with 62.09 and,intensity over control was highest in T3with 62.09 and,"75.04 per cent, respectively. The next better treatments","75.04 per cent, respectively. The next better treatments",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"75.04 per cent, respectively. The next better treatments","75.04 per cent, respectively. The next better treatments","i.e ., the chemical based treatment 52.14 & 60.59","i.e., the chemical based treatment (52.14 & 60.59)",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"i.e ., the chemical based treatment 52.14 & 60.59","i.e., the chemical based treatment (52.14 & 60.59)",and farmers practice 48.67 & 57.66 also registered,and farmers practice (48.67 & 57.66)  also registered,1,0,1,0,0,11.04,11.04,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5,5,1
