text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
o Bake for 45 minutes until vegetables are tender.,o Bake for 45 minutes until vegetables are tender.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Serve warm.,o Serve warm.,Briouats,Briouats,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,9,9,0
Briouats,Briouats,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients :,Ingredients:,o 1/2 pound ground beef,o 1/2 pound ground beef,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup parsley,o 1/4 cup parsley,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup parsley,o 1/4 cup parsley,o 1 teaspoon cumin,o 1 teaspoon cumin,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon cumin,o 1 teaspoon cumin,o 1 teaspoon cinnamon,o 1 teaspoon cinnamon,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon cinnamon,o 1 teaspoon cinnamon,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,o 1 package phyllo dough,o 1 package phyllo dough,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 package phyllo dough,o 1 package phyllo dough,o 1/4 cup butter,o 1/4 cup butter,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup butter,o 1/4 cup butter,o Oil for frying,o Oil for frying,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o Oil for frying,o Oil for frying,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions :,Instructions:,"o Sauté ground beef, diced onion, and minced garlic until cooked.","o Sauté ground beef, diced onion, and minced garlic until cooked.",0.76,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
"o Sauté ground beef, diced onion, and minced garlic until cooked.","o Sauté ground beef, diced onion, and minced garlic until cooked.","o Stir in chopped parsley, cumin, cinnamon, salt, and pepper.","o Stir in chopped parsley, cumin, cinnamon, salt, and pepper.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Stir in chopped parsley, cumin, cinnamon, salt, and pepper.","o Stir in chopped parsley, cumin, cinnamon, salt, and pepper.",o Cut phyllo dough into strips and brush with melted butter.,o Cut phyllo dough into strips and brush with melted butter.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Cut phyllo dough into strips and brush with melted butter.,o Cut phyllo dough into strips and brush with melted butter.,o Place a spoonful of filling on each strip and fold into triangles.,o Place a spoonful of filling on each strip and fold into triangles.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Place a spoonful of filling on each strip and fold into triangles.,o Place a spoonful of filling on each strip and fold into triangles.,o Fry in hot oil until golden.,o Fry in hot oil until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Fry in hot oil until golden.,o Fry in hot oil until golden.,o Drain on paper towels and serve warm.,o Drain on paper towels and serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Drain on paper towels and serve warm.,o Drain on paper towels and serve warm.,Bruschetta,Bruschetta,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,10,0
Bruschetta,Bruschetta,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients :,Ingredients:,o 1 baguette,o 1 baguette,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o 1 baguette,o 1 baguette,o 4 tomatoes,o 4 tomatoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 4 tomatoes,o 4 tomatoes,o 1/4 cup basil,o 1/4 cup basil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup basil,o 1/4 cup basil,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup olive oil,o 1/4 cup olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions :,Instructions:,o Slice baguette and toast until golden.,o Slice baguette and toast until golden.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o Slice baguette and toast until golden.,o Slice baguette and toast until golden.,o Dice tomatoes and chop basil.,o Dice tomatoes and chop basil.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Dice tomatoes and chop basil.,o Dice tomatoes and chop basil.,"o Mix tomatoes, basil, minced garlic, olive oil, and salt.","o Mix tomatoes, basil, minced garlic, olive oil, and salt.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Mix tomatoes, basil, minced garlic, olive oil, and salt.","o Mix tomatoes, basil, minced garlic, olive oil, and salt.",o Spoon mixture onto toasted bread and serve.,o Spoon mixture onto toasted bread and serve.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Spoon mixture onto toasted bread and serve.,o Spoon mixture onto toasted bread and serve.,Bulgur Pilaf,Bulgur Pilaf,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,10,0
Bulgur Pilaf,Bulgur Pilaf,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients :,Ingredients:,o 1 cup bulgur,o 1 cup bulgur,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o 1 cup bulgur,o 1 cup bulgur,o 2 cups chicken broth,o 2 cups chicken broth,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 cups chicken broth,o 2 cups chicken broth,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 small onion,o 1 small onion,o 1 carrot,o 1 carrot,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 carrot,o 1 carrot,o 1/4 cup parsley,o 1/4 cup parsley,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup parsley,o 1/4 cup parsley,o 2 tablespoons olive oil,o 2 tablespoons olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 tablespoons olive oil,o 2 tablespoons olive oil,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions :,Instructions:,o Sauté diced onion and grated carrot in olive oil until softened.,o Sauté diced onion and grated carrot in olive oil until softened.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o Sauté diced onion and grated carrot in olive oil until softened.,o Sauté diced onion and grated carrot in olive oil until softened.,o Add bulgur and cook for 2 minutes.,o Add bulgur and cook for 2 minutes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Pour in chicken broth and bring to a boil.,o Pour in chicken broth and bring to a boil.,"o Reduce heat, cover, and simmer until bulgur is tender.","o Reduce heat, cover, and simmer until bulgur is tender.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Reduce heat, cover, and simmer until bulgur is tender.","o Reduce heat, cover, and simmer until bulgur is tender.",o Stir in chopped parsley and salt.,o Stir in chopped parsley and salt.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Stir in chopped parsley and salt.,o Stir in chopped parsley and salt.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Serve warm.,o Serve warm.,Ca Tim Nuong Grilled Eggplant,Ca Tim Nuong (Grilled Eggplant),4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,11,0
Ca Tim Nuong Grilled Eggplant,Ca Tim Nuong (Grilled Eggplant),Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Ingredients :,Ingredients:,o 2 eggplants,o 2 eggplants,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o 2 eggplants,o 2 eggplants,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 2 cloves garlic,o 2 cloves garlic,o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,o 1 tablespoon lime juice,o 1 tablespoon lime juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 tablespoon lime juice,o 1 tablespoon lime juice,o 1 tablespoon sugar,o 1 tablespoon sugar,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 tablespoon sugar,o 1 tablespoon sugar,o 1/4 cup cilantro,o 1/4 cup cilantro,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup cilantro,o 1/4 cup cilantro,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11,11,0
Instructions :,Instructions:,o Grill eggplants until charred and tender.,o Grill eggplants until charred and tender.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o Grill eggplants until charred and tender.,o Grill eggplants until charred and tender.,o Peel and slice eggplants.,o Peel and slice eggplants.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Peel and slice eggplants.,o Peel and slice eggplants.,"o Mix minced garlic, fish sauce, lime juice, and sugar in a bowl.","o Mix minced garlic, fish sauce, lime juice, and sugar in a bowl.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Mix minced garlic, fish sauce, lime juice, and sugar in a bowl.","o Mix minced garlic, fish sauce, lime juice, and sugar in a bowl.",o Toss eggplants with the dressing.,o Toss eggplants with the dressing.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Toss eggplants with the dressing.,o Toss eggplants with the dressing.,o Garnish with chopped cilantro and serve.,o Garnish with chopped cilantro and serve.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Garnish with chopped cilantro and serve.,o Garnish with chopped cilantro and serve.,Callaloo,Callaloo,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,11,0
Callaloo,Callaloo,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Ingredients :,Ingredients:,o 1 pound callaloo leaves,o 1 pound callaloo leaves,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o 1 pound callaloo leaves,o 1 pound callaloo leaves,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup coconut milk,o 1/4 cup coconut milk,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup coconut milk,o 1/4 cup coconut milk,o 1 teaspoon thyme,o 1 teaspoon thyme,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 teaspoon thyme,o 1 teaspoon thyme,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11,11,0
Instructions :,Instructions:,o Sauté diced onion and minced garlic until softened.,o Sauté diced onion and minced garlic until softened.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o Sauté diced onion and minced garlic until softened.,o Sauté diced onion and minced garlic until softened.,o Add callaloo leaves and cook until wilted.,o Add callaloo leaves and cook until wilted.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Add callaloo leaves and cook until wilted.,o Add callaloo leaves and cook until wilted.,"o Stir in coconut milk, thyme, salt, and pepper.","o Stir in coconut milk, thyme, salt, and pepper.",1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Stir in coconut milk, thyme, salt, and pepper.","o Stir in coconut milk, thyme, salt, and pepper.",o Simmer for 10 minutes.,o Simmer for 10 minutes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Simmer for 10 minutes.,o Simmer for 10 minutes.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Serve warm.,o Serve warm.,Canh Chua,Canh Chua,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,11,0
Canh Chua,Canh Chua,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Ingredients :,Ingredients:,o 4 cups fish stock,o 4 cups fish stock,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o 4 cups fish stock,o 4 cups fish stock,o 1/2 pound fish fillets,o 1/2 pound fish fillets,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/2 pound fish fillets,o 1/2 pound fish fillets,o 1 cup pineapple,o 1 cup pineapple,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 cup pineapple,o 1 cup pineapple,o 1 cup tomatoes,o 1 cup tomatoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 cup tomatoes,o 1 cup tomatoes,o 1 cup bean sprouts,o 1 cup bean sprouts,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 cup bean sprouts,o 1 cup bean sprouts,o 2 stalks lemongrass,o 2 stalks lemongrass,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 2-3 Thai chilies,o 2-3 Thai chilies,o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,o 2 tablespoons tamarind paste,o 2 tablespoons tamarind paste,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 2 tablespoons tamarind paste,o 2 tablespoons tamarind paste,o 1 tablespoon sugar,o 1 tablespoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 tablespoon sugar,o 1 tablespoon sugar,o 1/4 cup cilantro,o 1/4 cup cilantro,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup cilantro,o 1/4 cup cilantro,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,12,0
Instructions :,Instructions:,o Bring fish stock to a boil.,o Bring fish stock to a boil.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o Bring fish stock to a boil.,o Bring fish stock to a boil.,"o Add lemongrass, chilies, and tamarind paste, simmer for 10 minutes.","o Add lemongrass, chilies, and tamarind paste, simmer for 10 minutes.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
"o Add lemongrass, chilies, and tamarind paste, simmer for 10 minutes.","o Add lemongrass, chilies, and tamarind paste, simmer for 10 minutes.","o Add pineapple, tomatoes, and fish fillets, cook until fish is done.","o Add pineapple, tomatoes, and fish fillets, cook until fish is done.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
"o Add pineapple, tomatoes, and fish fillets, cook until fish is done.","o Add pineapple, tomatoes, and fish fillets, cook until fish is done.","o Stir in fish sauce, sugar, and bean sprouts.","o Stir in fish sauce, sugar, and bean sprouts.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
"o Stir in fish sauce, sugar, and bean sprouts.","o Stir in fish sauce, sugar, and bean sprouts.",o Garnish with chopped cilantro and serve.,o Garnish with chopped cilantro and serve.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Garnish with chopped cilantro and serve.,o Garnish with chopped cilantro and serve.,Caprese Salad,Caprese Salad,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12,12,0
Caprese Salad,Caprese Salad,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
Ingredients :,Ingredients:,o 4 tomatoes,o 4 tomatoes,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o 4 tomatoes,o 4 tomatoes,o 1 pound fresh mozzarella,o 1 pound fresh mozzarella,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 pound fresh mozzarella,o 1 pound fresh mozzarella,o 1/4 cup basil,o 1/4 cup basil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup basil,o 1/4 cup basil,o 2 tablespoons olive oil,o 2 tablespoons olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 2 tablespoons olive oil,o 2 tablespoons olive oil,o 1 tablespoon balsamic glaze,o 1 tablespoon balsamic glaze,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 tablespoon balsamic glaze,o 1 tablespoon balsamic glaze,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,12,0
Instructions :,Instructions:,o Slice tomatoes and mozzarella.,o Slice tomatoes and mozzarella.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o Slice tomatoes and mozzarella.,o Slice tomatoes and mozzarella.,"o Arrange on a plate, alternating slices.","o Arrange on a plate, alternating slices.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
"o Arrange on a plate, alternating slices.","o Arrange on a plate, alternating slices.","o Sprinkle with chopped basil, olive oil, balsamic glaze, and salt.","o Sprinkle with chopped basil, olive oil, balsamic glaze, and salt.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
