text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
with reactivity values inferred from aircraft observations of,with reactivity values inferred from aircraft observations of,"NO 3 and N 2 O 5 Brown et al., 2009. If our observations","NO3 and N2O5 [Brown et al., 2009]. If our observations",1,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"NO 3 and N 2 O 5 Brown et al., 2009. If our observations","NO3 and N2O5 [Brown et al., 2009]. If our observations",described herein are representative of other urban/suburban,described herein are representative of other urban/suburban,1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
described herein are representative of other urban/suburban,described herein are representative of other urban/suburban,"locations, then incorporating the observed gN 2 O 5  into","locations, then incorporating the observed g(N2O5) into",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"locations, then incorporating the observed gN 2 O 5  into","locations, then incorporating the observed g(N2O5) into",current models would likely lead to increases in predicted,current models would likely lead to increases in predicted,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
current models would likely lead to increases in predicted,current models would likely lead to increases in predicted,"O 3 and OH, and an increased sensitivity of NO x loss to both","O3 and OH, and an increased sensitivity of NOx loss to both",1,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"O 3 and OH, and an increased sensitivity of NO x loss to both","O3 and OH, and an increased sensitivity of NOx loss to both",NO 3 reactivity and particle loadings.,NO3 reactivity and particle loadings.,1,0,1,1,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
NO 3 reactivity and particle loadings.,NO3 reactivity and particle loadings.,5. Conclusions,Conclusions,9.92,19.16,0,1,0,10,11,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
5. Conclusions,Conclusions,Figure 3. a Fraction of available NO x NO x  sunset  lost,(a) Fraction of available NOx ([NOx]sunset) lost,20.43,-222.8,0,0,0,11,10,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,0
Figure 3. a Fraction of available NO x NO x  sunset  lost,(a) Fraction of available NOx ([NOx]sunset) lost,during a 12-hr night as a function of gN 2 O 5  for low NO 3,during a 12-hr night as a function of g(N2O5) for low NO3,1,-47.45,0,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
during a 12-hr night as a function of gN 2 O 5  for low NO 3,during a 12-hr night as a function of g(N2O5) for low NO3,"reactivity T = 278�K and NO 3 reactivity = 0.01 min �1,","reactivity (T = 278K and NO3 reactivity = 0.01 min1,",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"reactivity T = 278�K and NO 3 reactivity = 0.01 min �1,","reactivity (T = 278K and NO3 reactivity = 0.01 min1,",gray squares and high NO 3 reactivity T = 298�K and NO 3,gray squares) and high NO3 reactivity (T = 298K and NO3,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
gray squares and high NO 3 reactivity T = 298�K and NO 3,gray squares) and high NO3 reactivity (T = 298K and NO3,"reactivity = 0.1 min �1, black circles conditions. Values were","reactivity = 0.1 min1, black circles) conditions. Values were",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"reactivity = 0.1 min �1, black circles conditions. Values were","reactivity = 0.1 min1, black circles) conditions. Values were","calculated using a time-dependent chemical box model, with","calculated using a time-dependent chemical box model, with",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"calculated using a time-dependent chemical box model, with","calculated using a time-dependent chemical box model, with","the following initial conditions: O 3  = 50 ppbv, NO 2  =","the following initial conditions: [O3] = 50 ppbv, [NO2] =",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"the following initial conditions: O 3  = 50 ppbv, NO 2  =","the following initial conditions: [O3] = 50 ppbv, [NO2] =","5 ppbv, and S a = 200 mm 2 cm �3 . b Fraction of total nocturnal","5 ppbv, and Sa = 200 mm2cm3. (b) Fraction of total nocturnal",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"5 ppbv, and S a = 200 mm 2 cm �3 . b Fraction of total nocturnal","5 ppbv, and Sa = 200 mm2cm3. (b) Fraction of total nocturnal",NO x loss via N 2 O 5 for summer and winter conditions.,NOx loss via N2O5 for summer and winter conditions.,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
NO x loss via N 2 O 5 for summer and winter conditions.,NOx loss via N2O5 for summer and winter conditions.,"The dependence of F lost on gN 2 O 5  and NO 3 reactivity, as","The dependence of Flost on g(N2O5) and NO3 reactivity, as",12.39,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"The dependence of F lost on gN 2 O 5  and NO 3 reactivity, as","The dependence of Flost on g(N2O5) and NO3 reactivity, as",calculated using a time-dependent chemical box model see,calculated using a time-dependent chemical box model (see,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
calculated using a time-dependent chemical box model see,calculated using a time-dependent chemical box model (see,"SI for characteristic summer and winter conditions, is","SI) for characteristic summer and winter conditions, is",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"SI for characteristic summer and winter conditions, is","SI) for characteristic summer and winter conditions, is","shown in Figure 3. We chose conditions e.g., temperature","shown in Figure 3. We chose conditions (e.g., temperature",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"shown in Figure 3. We chose conditions e.g., temperature","shown in Figure 3. We chose conditions (e.g., temperature",and NO 3 reactivity in order to bracket the range of possible,and NO3 reactivity) in order to bracket the range of possible,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
and NO 3 reactivity in order to bracket the range of possible,and NO3 reactivity) in order to bracket the range of possible,"sensitivities to gN 2 O 5 . In our summer calculations, F lost is","sensitivities to g(N2O5). In our summer calculations, Flost is",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"sensitivities to gN 2 O 5 . In our summer calculations, F lost is","sensitivities to g(N2O5). In our summer calculations, Flost is",primarily limited by the NO 3 production rate and nearly,primarily limited by the NO3 production rate and nearly,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
primarily limited by the NO 3 production rate and nearly,primarily limited by the NO3 production rate and nearly,independent of gN 2 O 5  due to assuming high loadings of,independent of g(N2O5) due to assuming high loadings of,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
independent of gN 2 O 5  due to assuming high loadings of,independent of g(N2O5) due to assuming high loadings of,"biogenic volatile organic compounds BVOC, which","biogenic volatile organic compounds (BVOC), which",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"biogenic volatile organic compounds BVOC, which","biogenic volatile organic compounds (BVOC), which","increase NO 3 reactivity, and warmer temperatures, which","increase NO3 reactivity, and warmer temperatures, which",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"increase NO 3 reactivity, and warmer temperatures, which","increase NO3 reactivity, and warmer temperatures, which",shift the N 2 O 5 -NO 3 equilibrium in favor of NO 3 . The result,shift the N2O5-NO3 equilibrium in favor of NO3. The result,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
shift the N 2 O 5 -NO 3 equilibrium in favor of NO 3 . The result,shift the N2O5-NO3 equilibrium in favor of NO3. The result,is that at high NO 3 reactivity the nocturnal loss of NO x is,is that at high NO3 reactivity the nocturnal loss of NOx is,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
is that at high NO 3 reactivity the nocturnal loss of NO x is,is that at high NO3 reactivity the nocturnal loss of NOx is,"independent of gN 2 O 5 . During winter, BVOC emissions","independent of g(N2O5). During winter, BVOC emissions",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"independent of gN 2 O 5 . During winter, BVOC emissions","independent of g(N2O5). During winter, BVOC emissions","are significantly smaller, and lower temperatures shift the","are significantly smaller, and lower temperatures shift the",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"are significantly smaller, and lower temperatures shift the","are significantly smaller, and lower temperatures shift the","N 2 O 5 -NO 3 equilibrium in favor of N 2 O 5 . As a result, F lost is","N2O5-NO3 equilibrium in favor of N2O5. As a result, Flost is",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"N 2 O 5 -NO 3 equilibrium in favor of N 2 O 5 . As a result, F lost is","N2O5-NO3 equilibrium in favor of N2O5. As a result, Flost is",far more sensitive to gN 2 O 5  during winter than in summer.,far more sensitive to g(N2O5) during winter than in summer.,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
far more sensitive to gN 2 O 5  during winter than in summer.,far more sensitive to g(N2O5) during winter than in summer.,These calculations illustrate the acute sensitivity of the NO x,These calculations illustrate the acute sensitivity of the NOx,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
These calculations illustrate the acute sensitivity of the NO x,These calculations illustrate the acute sensitivity of the NOx,budget to changes in gN 2 O 5  between 1 � 10 �4 and 0.1,budget to changes in g(N2O5) between 1  104 and 0.1,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
budget to changes in gN 2 O 5  between 1 � 10 �4 and 0.1,budget to changes in g(N2O5) between 1  104 and 0.1,and imply that the NO x lifetime is strongly dependent on,and imply that the NOx lifetime is strongly dependent on,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
and imply that the NO x lifetime is strongly dependent on,and imply that the NOx lifetime is strongly dependent on,NO 3 reactivity at low gN 2 O 5 .,NO3 reactivity at low g(N2O5).,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
NO 3 reactivity at low gN 2 O 5 .,NO3 reactivity at low g(N2O5).,15  In addition to accurate predictions of the total,[15] In addition to accurate predictions of the total,1,7.99,0,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
15  In addition to accurate predictions of the total,[15] In addition to accurate predictions of the total,"nocturnal NO x loss, models must also correctly attribute","nocturnal NOx loss, models must also correctly attribute",1,-7.99,0,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"nocturnal NO x loss, models must also correctly attribute","nocturnal NOx loss, models must also correctly attribute",that loss between the N 2 O 5 and NO 3 channels to achieve a,that loss between the N2O5 and NO3 channels to achieve a,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
that loss between the N 2 O 5 and NO 3 channels to achieve a,that loss between the N2O5 and NO3 channels to achieve a,"realistic sensitivity of the NO x budget to changes in VOC,","realistic sensitivity of the NOx budget to changes in VOC,",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"realistic sensitivity of the NO x budget to changes in VOC,","realistic sensitivity of the NOx budget to changes in VOC,","temperature, and particle loadings. Our modeling shows this","temperature, and particle loadings. Our modeling shows this",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"temperature, and particle loadings. Our modeling shows this","temperature, and particle loadings. Our modeling shows this",branching is sensitive to gN 2 O 5  for the majority of likely,branching is sensitive to g(N2O5) for the majority of likely,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
branching is sensitive to gN 2 O 5  for the majority of likely,branching is sensitive to g(N2O5) for the majority of likely,conditions. The reaction products for the two channels have,conditions. The reaction products for the two channels have,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
conditions. The reaction products for the two channels have,conditions. The reaction products for the two channels have,different effects on oxidant concentrations and particle mass,different effects on oxidant concentrations and particle mass,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
different effects on oxidant concentrations and particle mass,different effects on oxidant concentrations and particle mass,loadings: the products of NO 3 homogeneous reactions can,loadings: the products of NO3 homogeneous reactions can,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
loadings: the products of NO 3 homogeneous reactions can,loadings: the products of NO3 homogeneous reactions can,17  We present an analysis of the first direct measurements of gN 2 O 5  on ambient aerosol particles. At the limit,ments of g(N2O5) on ambient aerosol particles. At the limit,-240.85,251.09,0,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
17  We present an analysis of the first direct measurements of gN 2 O 5  on ambient aerosol particles. At the limit,ments of g(N2O5) on ambient aerosol particles. At the limit,"of low POM, our observations confirm RH as a primary","of low POM, our observations confirm RH as a primary",1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"of low POM, our observations confirm RH as a primary","of low POM, our observations confirm RH as a primary",control and particulate nitrate as a secondary control in,control and particulate nitrate as a secondary control in,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
control and particulate nitrate as a secondary control in,control and particulate nitrate as a secondary control in,strong dependence ofregulating gN 2 O 5 . Observations at high RH illustrate a gN 2 O 5  on particle POM/SO 24� . Our,regulating g(N2O5). Observations at high RH illustrate a,1,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
strong dependence ofregulating gN 2 O 5 . Observations at high RH illustrate a gN 2 O 5  on particle POM/SO 24� . Our,regulating g(N2O5). Observations at high RH illustrate a,"recent parameterization Bertram and Thornton, 2009 can","recent parameterization [Bertram and Thornton, 2009] can",6.8,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"recent parameterization Bertram and Thornton, 2009 can","recent parameterization [Bertram and Thornton, 2009] can",adequately capture the trend and variability in the observed,adequately capture the trend and variability in the observed,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
adequately capture the trend and variability in the observed,adequately capture the trend and variability in the observed,gN 2 O 5  if we make the assumption that the increasing,g(N2O5) if we make the assumption that the increasing,0.94,0,1,0,1,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
gN 2 O 5  if we make the assumption that the increasing,g(N2O5) if we make the assumption that the increasing,POM mass fractions do not contribute significantly to,POM mass fractions do not contribute significantly to,0.99,0,1,1,0,10,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
POM mass fractions do not contribute significantly to,POM mass fractions do not contribute significantly to,additional particulate water uptake at the same RH. In such,additional particulate water uptake at the same RH. In such,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
additional particulate water uptake at the same RH. In such,additional particulate water uptake at the same RH. In such,"a case, the nitrate effect is sufficient to explain our results. If","a case, the nitrate effect is sufficient to explain our results. If",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"a case, the nitrate effect is sufficient to explain our results. If","a case, the nitrate effect is sufficient to explain our results. If","POM does contribute to H 2 Ol uptake, then our results","POM does contribute to H2O(l) uptake, then our results",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"POM does contribute to H 2 Ol uptake, then our results","POM does contribute to H2O(l) uptake, then our results",suggest an additional means of suppressing gN 2 O 5  that is,suggest an additional means of suppressing g(N2O5) that is,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
suggest an additional means of suppressing gN 2 O 5  that is,suggest an additional means of suppressing g(N2O5) that is,correlated with oxidized POM such as organic coatings.,correlated with oxidized POM such as organic coatings.,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
correlated with oxidized POM such as organic coatings.,correlated with oxidized POM such as organic coatings.,"Regardless, these results clearly indicate that regional and","Regardless, these results clearly indicate that regional and",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Regardless, these results clearly indicate that regional and","Regardless, these results clearly indicate that regional and",global modeling efforts need to consider the effects of,global modeling efforts need to consider the effects of,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
global modeling efforts need to consider the effects of,global modeling efforts need to consider the effects of,particulate organic loadings and hygroscopicity in parameterizing the rate of nocturnal NO x loss via N 2 O 5 reactions,terizing the rate of nocturnal NOx loss via N2O5 reactions,6.77,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
particulate organic loadings and hygroscopicity in parameterizing the rate of nocturnal NO x loss via N 2 O 5 reactions,terizing the rate of nocturnal NOx loss via N2O5 reactions,on particles.,on particles.,1,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
on particles.,on particles.,18  Acknowledgments. This work was funded in large part by a,This work was funded in large part by a,7.72,98.82,0,1,0,10,7.97,-2.03,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
18  Acknowledgments. This work was funded in large part by a,This work was funded in large part by a,grant from the Office of Earth Science NIP/03-0000-0025 at the National,grant from the Office of Earth Science (NIP/03-0000-0025) at the National,0.63,-98.82,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
grant from the Office of Earth Science NIP/03-0000-0025 at the National,grant from the Office of Earth Science (NIP/03-0000-0025) at the National,Aeronautics and Space Administration. THB gratefully acknowledges the,Aeronautics and Space Administration. THB gratefully acknowledges the,0.66,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
Aeronautics and Space Administration. THB gratefully acknowledges the,Aeronautics and Space Administration. THB gratefully acknowledges the,NOAA Climate and Global Change Fellowship Program for financial,NOAA Climate and Global Change Fellowship Program for financial,0.63,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
NOAA Climate and Global Change Fellowship Program for financial,NOAA Climate and Global Change Fellowship Program for financial,support. We thank Brian Lerner NOAA ESRL for meteorological data,support. We thank Brian Lerner (NOAA ESRL) for meteorological data,0.63,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
support. We thank Brian Lerner NOAA ESRL for meteorological data,support. We thank Brian Lerner (NOAA ESRL) for meteorological data,"and Charles Brock NOAA ESRL for particle data during NORAABoulder, Steve Brown NOAA ESRL for helpful discussions and Drew","Boulder, Steve Brown (NOAA ESRL) for helpful discussions and Drew",5.09,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"and Charles Brock NOAA ESRL for particle data during NORAABoulder, Steve Brown NOAA ESRL for helpful discussions and Drew","Boulder, Steve Brown (NOAA ESRL) for helpful discussions and Drew",Hamilton NOAA PMEL for assistance in the set-up for the Seattle,Hamilton (NOAA PMEL) for assistance in the set-up for the Seattle,0.66,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
Hamilton NOAA PMEL for assistance in the set-up for the Seattle,Hamilton (NOAA PMEL) for assistance in the set-up for the Seattle,observations.,observations.,0.63,0,1,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
observations.,observations.,References,References,6.48,0,1,1,1,7.97,10.96,2.99,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
References,References,"Badger, C. L., et al. 2006, Reactive uptake of N 2 O 5 by aerosol particles","Badger, C. L., et al. (2006), Reactive uptake of N2O5 by aerosol particles",2.14,0,1,1,0,10.96,7.97,-2.99,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,0
"Badger, C. L., et al. 2006, Reactive uptake of N 2 O 5 by aerosol particles","Badger, C. L., et al. (2006), Reactive uptake of N2O5 by aerosol particles","containing mixtures of humic acid and ammonium sulfate, J. Phys. Chem.","containing mixtures of humic acid and ammonium sulfate, J. Phys. Chem.",0.63,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"containing mixtures of humic acid and ammonium sulfate, J. Phys. Chem.","containing mixtures of humic acid and ammonium sulfate, J. Phys. Chem.","A, 11021, 6986–6994, doi:10.1021/jp0562678.","A, 110(21), 6986–6994, doi:10.1021/jp0562678.",0.63,0,1,0,1,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"A, 11021, 6986–6994, doi:10.1021/jp0562678.","A, 110(21), 6986–6994, doi:10.1021/jp0562678.","Behnke, W., C. George, V. Scheer, and C. Zetzsch 1997, Production and","Behnke, W., C. George, V. Scheer, and C. Zetzsch (1997), Production and",0.66,-6.92,0,1,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Behnke, W., C. George, V. Scheer, and C. Zetzsch 1997, Production and","Behnke, W., C. George, V. Scheer, and C. Zetzsch (1997), Production and","decay of ClNO 2, from the reaction of gaseous N 2 O 5 with NaCl solution:","decay of ClNO2, from the reaction of gaseous N2O5 with NaCl solution:",0.63,6.92,0,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"decay of ClNO 2, from the reaction of gaseous N 2 O 5 with NaCl solution:","decay of ClNO2, from the reaction of gaseous N2O5 with NaCl solution:","Bulk and aerosol experiments, J. Geophys. Res., 102D3, 3795–3804,","Bulk and aerosol experiments, J. Geophys. Res., 102(D3), 3795–3804,",0.63,0,1,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Bulk and aerosol experiments, J. Geophys. Res., 102D3, 3795–3804,","Bulk and aerosol experiments, J. Geophys. Res., 102(D3), 3795–3804,",doi:10.1029/96JD03057.,doi:10.1029/96JD03057.,0.66,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
doi:10.1029/96JD03057.,doi:10.1029/96JD03057.,"Bertram, T. H., and J. A. Thornton 2009, Toward a general parameteriza","Bertram, T. H., and J. A. Thornton (2009), Toward a general parameteriza-",0.63,-6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Bertram, T. H., and J. A. Thornton 2009, Toward a general parameteriza","Bertram, T. H., and J. A. Thornton (2009), Toward a general parameteriza-",tion of N 2 O 5 reactivity on aqueous particles: the competing effects of,tion of N2O5 reactivity on aqueous particles: the competing effects of,0.66,6.92,0,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
tion of N 2 O 5 reactivity on aqueous particles: the competing effects of,tion of N2O5 reactivity on aqueous particles: the competing effects of,"particle liquid water, nitrate and chloride, Atmos. Chem. Phys. Discuss.,","particle liquid water, nitrate and chloride, Atmos. Chem. Phys. Discuss.,",0.63,0,1,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"particle liquid water, nitrate and chloride, Atmos. Chem. Phys. Discuss.,","particle liquid water, nitrate and chloride, Atmos. Chem. Phys. Discuss.,","9, 15,181–15,214.","9, 15,181–15,214.",0.63,0,1,0,1,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"9, 15,181–15,214.","9, 15,181–15,214.","Bertram, T. H., et al. 2009, An experimental technique for the direct","Bertram, T. H., et al. (2009), An experimental technique for the direct",0.66,-6.92,0,1,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Bertram, T. H., et al. 2009, An experimental technique for the direct","Bertram, T. H., et al. (2009), An experimental technique for the direct","measurement of N 2 O 5 reactivity on ambient particles, Atmos. Meas.","measurement of N2O5 reactivity on ambient particles, Atmos. Meas.",0.63,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"measurement of N 2 O 5 reactivity on ambient particles, Atmos. Meas.","measurement of N2O5 reactivity on ambient particles, Atmos. Meas.","Tech., 2, 231–242.","Tech., 2, 231–242.",0.63,0,1,0,1,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Tech., 2, 231–242.","Tech., 2, 231–242.","Brown, S. S., et al. 2006, Variability in nocturnal nitrogen oxide proces","Brown, S. S., et al. (2006), Variability in nocturnal nitrogen oxide proces-",0.66,-6.92,0,1,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
